iter	Passed	Remaining
205	5409	20850
206	5434	20820
207	5461	20796
208	5490	20780
209	5518	20760
210	5550	20756
211	5580	20742
212	5606	20716
213	5629	20678
214	5652	20638
215	5675	20599
216	5698	20561
217	5723	20531
218	5754	20523
219	5788	20523
220	5819	20514
221	5847	20492
222	5875	20472
223	5902	20447
224	5933	20436
225	5966	20434
226	5980	20364
227	6010	20350
228	6039	20332
229	6065	20304
230	6093	20284
231	6120	20262
232	6150	20245
233	6182	20237
234	6212	20224
235	6241	20206
236	6267	20178
237	6295	20156
238	6323	20134
239	6351	20112
240	6379	20090
241	6410	20080
242	6438	20055
243	6461	20020
244	6487	19991
245	6513	19963
246	6537	19930
247	6568	19918
248	6602	19913
249	6637	19912
250	6666	19893
251	6697	19878
252	6729	19868
253	6761	19857
254	6795	19852
255	6827	19843
256	6857	19824
257	6884	19799
258	6913	19778
259	6937	19746
260	6961	19711
261	6985	19677
262	7013	19654
263	7044	19638
264	7074	19620
265	7099	19588
266	7124	19557
267	7148	19524
268	7172	19492
269	7196	19456
270	7221	19426
271	7254	19416
272	7284	19399
273	7311	19373
274	7336	19342
275	7366	19324
276	7394	19299
277	7422	19276
278	7455	19267
279	7488	19256
280	7513	19224
281	7542	19204
282	7568	19176
283	7596	19151
284	7624	19128
285	7655	19110
286	7688	19101
287	7717	19080
288	7748	19061
289	7776	19037
290	7804	19015
291	7829	18984
292	7856	18956
293	7883	18932
294	7912	18909
295	7944	18894
296	7977	18881
297	8003	18853
298	8027	18819
299	8051	18786
300	8075	18753
301	8105	18732
302	8135	18713
303	8169	18704
304	8201	18689
305	8230	18666
306	8259	18643
307	8290	18627
308	8319	18604
309	8344	18573
310	8378	18560
311	8409	18544
312	8445	18537
313	8470	18505
314	8494	18472
315	8518	18439
316	8542	18404
317	8570	18381
318	8602	18364
319	8632	18344
320	8657	18312
321	8684	18285
322	8709	18255
323	8738	18231
324	8767	18209
325	8800	18194
326	8834	18181
327	8864	18160
328	8890	18132
329	8914	18098
330	8938	18066
331	8962	18032
332	8988	18004
333	9019	17985
334	9055	17975
335	9088	17960
336	9116	17935
337	9143	17907
338	9166	17874
339	9190	17840
340	9214	17808
341	9242	17782
342	9273	17763
343	9303	17741
344	9328	17710
345	9352	17677
346	9375	17644
347	9399	17611
348	9423	17578
349	9448	17546
350	9479	17526
351	9509	17505
352	9536	17478
353	9567	17459
354	9594	17431
355	9624	17410
356	9652	17385
357	9687	17372
358	9718	17351
359	9742	17319
360	9767	17289
361	9792	17257
362	9815	17224
363	9840	17193
364	9872	17175
365	9908	17163
366	9945	17153
367	9978	17136
368	10004	17108
369	10028	17075
370	10055	17047
371	10080	17017
372	10115	17003
373	10145	16981
374	10176	16961
375	10206	16938
376	10232	16909
377	10260	16883
378	10287	16856
379	10319	16837
380	10348	16812
381	10372	16780
382	10403	16759
383	10431	16734
384	10459	16708
385	10487	16681
386	10522	16666
387	10569	16671
388	10597	16646
389	10625	16619
390	10652	16591
391	10680	16564
392	10708	16539
393	10739	16517
394	10791	16528
395	10821	16505
396	10846	16475
397	10871	16444
398	10896	16413
399	10923	16384
400	10949	16355
401	10982	16337
402	11015	16318
403	11043	16292
404	11071	16264
405	11096	16234
406	11119	16201
407	11143	16168
408	11171	16142
409	11202	16121
410	11232	16097
411	11257	16066
412	11281	16034
413	11305	16002
414	11334	15976
415	11360	15948
416	11390	15924
417	11426	15908
418	11457	15887
419	11482	15856
420	11506	15824
421	11533	15797
422	11560	15769
423	11587	15741
424	11620	15721
425	11654	15703
426	11684	15679
427	11708	15648
428	11731	15615
429	11755	15582
430	11780	15552
431	11804	15520
432	11830	15491
433	11859	15466
434	11889	15442
435	11914	15412
436	11940	15382
437	11967	15355
438	12003	15339
439	12039	15323
440	12079	15312
441	12110	15289
442	12144	15269
443	12174	15245
444	12202	15219
445	12238	15201
446	12277	15188
447	12318	15178
448	12348	15154
449	12376	15127
450	12405	15100
451	12431	15072
452	12455	15039
453	12477	15006
454	12503	14976
455	12534	14953
456	12564	14928
457	12588	14897
458	12613	14866
459	12636	14834
460	12659	14801
461	12683	14769
462	12707	14738
463	12752	14731
464	12786	14710
465	12810	14679
466	12834	14648
467	12858	14616
468	12881	14584
469	12906	14553
470	12935	14528
471	12964	14502
472	12991	14474
473	13017	14445
474	13043	14416
475	13067	14385
476	13091	14353
477	13118	14325
478	13151	14304
479	13187	14286
480	13220	14264
481	13250	14239
482	13280	14215
483	13307	14187
484	13336	14161
485	13364	14134
486	13393	14108
487	13418	14078
488	13443	14048
489	13467	14017
490	13492	13987
491	13516	13956
492	13543	13927
493	13571	13901
494	13601	13876
495	13630	13850
496	13655	13820
497	13680	13790
498	13704	13759
499	13728	13728
500	13756	13701
501	13789	13679
502	13821	13656
503	13845	13625
504	13870	13596
505	13895	13566
506	13919	13535
507	13945	13506
508	13973	13479
509	14006	13457
510	14037	13433
511	14063	13404
512	14088	13374
513	14111	13342
514	14136	13312
515	14162	13283
516	14191	13258
517	14225	13236
518	14261	13217
519	14299	13199
520	14333	13178
521	14365	13154
522	14398	13132
523	14437	13114
524	14469	13091
525	14493	13060
526	14516	13029
527	14541	12999
528	14566	12969
529	14592	12940
530	14624	12917
531	14659	12895
532	14693	12874
533	14723	12848
534	14748	12818
535	14772	12788
536	14797	12758
537	14822	12728
538	14853	12703
539	14884	12679
540	14913	12653
541	14941	12625
542	14966	12596
543	14991	12566
544	15015	12535
545	15038	12504
546	15067	12477
547	15111	12464
548	15152	12447
549	15187	12426
550	15220	12402
551	15245	12373
552	15268	12341
553	15296	12314
554	15329	12291
555	15359	12265
556	15388	12238
557	15415	12211
558	15444	12184
559	15470	12155
560	15500	12129
561	15533	12106
562	15565	12082
563	15593	12054
564	15620	12026
565	15648	11998
566	15676	11971
567	15703	11943
568	15737	11920
569	15770	11896
570	15797	11869
571	15825	11841
572	15851	11812
573	15877	11783
574	15903	11754
575	15933	11728
576	15967	11705
577	15996	11678
578	16027	11653
579	16060	11630
580	16090	11604
581	16122	11579
582	16157	11556
583	16186	11529
584	16212	11501
585	16238	11471
586	16265	11443
587	16291	11415
588	16315	11385
589	16346	11359
590	16380	11335
591	16413	11312
592	16443	11285
593	16471	11258
594	16500	11231
595	16529	11204
596	16552	11173
597	16580	11146
598	16610	11119
599	16635	11090
600	16660	11060
601	16682	11029
602	16706	10999
603	16734	10971
604	16761	10943
605	16794	10918
606	16826	10894
607	16853	10866
608	16877	10835
609	16900	10805
610	16924	10774
611	16947	10744
612	16976	10717
613	17008	10692
614	17039	10667
615	17068	10640
616	17096	10612
617	17119	10582
618	17142	10551
619	17166	10521
620	17189	10491
621	17221	10465
622	17255	10441
623	17284	10414
624	17310	10386
625	17336	10357
626	17361	10328
627	17383	10297
628	17412	10270
629	17444	10245
630	17472	10217
631	17499	10189
632	17526	10161
633	17551	10132
634	17578	10103
635	17604	10075
636	17628	10045
637	17659	10019
638	17689	9993
639	17715	9965
640	17739	9935
641	17762	9905
642	17787	9875
643	17813	9847
644	17843	9820
645	17876	9796
646	17908	9770
647	17934	9742
648	17958	9712
649	17980	9682
650	18003	9651
651	18026	9621
652	18051	9592
653	18085	9567
654	18118	9543
655	18146	9515
656	18173	9487
657	18202	9460
658	18231	9433
659	18262	9407
660	18301	9386
661	18337	9362
662	18367	9336
663	18399	9310
664	18429	9283
665	18457	9256
666	18487	9230
667	18517	9203
668	18545	9175
669	18569	9146
670	18596	9118
671	18623	9090
672	18649	9061
673	18674	9032
674	18701	9004
675	18733	8978
676	18762	8951
677	18787	8922
678	18811	8893
679	18836	8864
680	18858	8833
681	18881	8804
682	18907	8775
683	18936	8748
684	18967	8722
685	18993	8693
686	19017	8664
687	19041	8634
688	19064	8605
689	19088	8575
690	19112	8546
691	19143	8520
692	19172	8493
693	19200	8465
694	19224	8436
695	19249	8407
696	19275	8379
697	19300	8350
698	19331	8324
699	19370	8301
700	19404	8276
701	19436	8251
702	19465	8223
703	19491	8195
704	19514	8165
705	19537	8136
706	19571	8110
707	19601	8084
708	19625	8055
709	19650	8026
710	19676	7998
711	19704	7970
712	19731	7942
713	19763	7916
714	19799	7892
715	19831	7866
716	19854	7836
717	19877	7807
718	19901	7777
719	19924	7748
720	19947	7718
721	19974	7690
722	20004	7664
723	20035	7637
724	20060	7609
725	20093	7583
726	20120	7555
727	20145	7527
728	20173	7499
729	20206	7473
730	20237	7447
731	20263	7418
732	20290	7390
733	20316	7362
734	20343	7334
735	20366	7305
736	20396	7278
737	20430	7252
738	20459	7225
739	20484	7197
740	20510	7169
741	20537	7141
742	20567	7114
743	20596	7086
744	20629	7061
745	20664	7035
746	20695	7009
747	20722	6981
748	20748	6953
749	20774	6924
750	20800	6896
751	20822	6867
752	20848	6838
753	20876	6811
754	20906	6784
755	20930	6755
756	20954	6726
757	20978	6697
758	21002	6668
759	21025	6639
760	21048	6610
761	21082	6584
762	21118	6559
763	21150	6533
764	21177	6505
765	21205	6477
766	21229	6449
767	21252	6420
768	21274	6390
769	21301	6362
770	21335	6336
771	21366	6310
772	21393	6282
773	21420	6254
774	21448	6226
775	21474	6198
776	21501	6171
777	21534	6144
778	21563	6117
779	21591	6089
780	21616	6061
781	21642	6033
782	21667	6004
783	21693	5976
784	21722	5949
785	21752	5922
786	21788	5897
787	21817	5869
788	21842	5841
789	21870	5813
790	21898	5786
791	21925	5758
792	21953	5730
793	21984	5703
794	22015	5676
795	22040	5648
796	22064	5620
797	22087	5591
798	22111	5562
799	22138	5534
800	22168	5507
801	22198	5480
802	22231	5453
803	22261	5426
804	22289	5399
805	22315	5371
806	22342	5343
807	22370	5315
808	22401	5288
809	22434	5262
810	22459	5234
811	22483	5205
812	22507	5176
813	22529	5148
814	22553	5119
815	22578	5091
816	22610	5064
817	22643	5037
818	22675	5011
819	22705	4984
820	22733	4956
821	22760	4928
822	22788	4901
823	22822	4874
824	22856	4848
825	22879	4819
826	22901	4790
827	22924	4762
828	22947	4733
829	22970	4704
830	22994	4676
831	23023	4649
832	23060	4623
833	23086	4595
834	23114	4567
835	23141	4539
836	23169	4512
837	23192	4483
838	23220	4455
839	23251	4428
840	23279	4401
841	23303	4372
842	23327	4344
843	23354	4316
844	23381	4288
845	23407	4260
846	23437	4233
847	23474	4207
848	23503	4180
849	23527	4151
850	23554	4124
851	23580	4096
852	23609	4068
853	23635	4040
854	23669	4014
855	23698	3986
856	23726	3959
857	23751	3930
858	23776	3902
859	23803	3874
860	23828	3846
861	23852	3818
862	23880	3790
863	23912	3763
864	23941	3736
865	23967	3708
866	23992	3680
867	24016	3652
868	24044	3624
869	24067	3596
870	24091	3568
871	24124	3541
872	24155	3514
873	24183	3486
874	24213	3459
875	24239	3431
876	24265	3403
877	24289	3375
878	24318	3347
879	24348	3320
880	24378	3292
881	24403	3264
882	24426	3236
883	24450	3208
884	24474	3180
885	24499	3152
886	24535	3125
887	24570	3099
888	24598	3071
889	24626	3043
890	24652	3015
891	24676	2987
892	24700	2959
893	24728	2932
894	24759	2904
895	24784	2876
896	24809	2848
897	24835	2820
898	24862	2793
899	24890	2765
900	24921	2738
901	24958	2711
902	24991	2684
903	25019	2656
904	25046	2629
905	25072	2601
906	25097	2573
907	25120	2545
908	25152	2518
909	25182	2490
910	25209	2462
911	25233	2434
912	25263	2407
913	25292	2379
914	25320	2352
915	25347	2324
916	25382	2297
917	25417	2270
918	25446	2242
919	25475	2215
920	25498	2187
921	25520	2158
922	25544	2131
923	25568	2103
924	25595	2075
925	25625	2047
926	25656	2020
927	25686	1992
928	25713	1965
929	25742	1937
930	25768	1909
931	25795	1882
932	25831	1854
933	25867	1827
934	25900	1800
935	25931	1773
936	25963	1745
937	25994	1718
938	26021	1690
939	26049	1662
940	26083	1635
941	26112	1607
942	26138	1579
943	26161	1551
944	26184	1523
945	26207	1495
946	26231	1468
947	26260	1440
948	26294	1413
949	26326	1385
950	26352	1357
951	26380	1330
952	26404	1302
953	26428	1274
954	26451	1246
955	26479	1218
956	26511	1191
957	26543	1163
958	26568	1135
959	26599	1108
960	26627	1080
961	26654	1052
962	26680	1025
963	26715	997
964	26747	970
965	26772	942
966	26797	914
967	26825	886
968	26854	859
969	26880	831
970	26911	803
971	26945	776
972	26974	748
973	27003	720
974	27030	693
975	27056	665
976	27082	637
977	27110	609
978	27142	582
979	27173	554
980	27198	526
981	27222	498
982	27245	471
983	27268	443
984	27291	415
985	27316	387
986	27348	360
987	27380	332
988	27412	304
989	27443	277
990	27474	249
991	27508	221
992	27540	194
993	27572	166
994	27602	138
995	27629	110
996	27653	83
997	27676	55
998	27700	27
999	27723	0
