iter	Logloss	Accuracy
362	0.2519354323	0.9199438202
363	0.2518152905	0.9199438202
364	0.2513014093	0.9213483146
365	0.2503065188	0.9213483146
366	0.2498598402	0.922752809
367	0.2492250365	0.922752809
368	0.2489356359	0.922752809
369	0.24862234	0.922752809
370	0.2483790285	0.922752809
371	0.2480876659	0.922752809
372	0.2476820814	0.922752809
373	0.2476609642	0.922752809
374	0.2472897305	0.9241573034
375	0.2469041227	0.9241573034
376	0.2465313573	0.922752809
377	0.246374567	0.922752809
378	0.2459849766	0.9213483146
379	0.2456181176	0.9213483146
380	0.2454467771	0.9213483146
381	0.2451358574	0.9241573034
382	0.2448138122	0.9241573034
383	0.2447412009	0.922752809
384	0.2446387129	0.922752809
385	0.2443886153	0.9241573034
386	0.2442149658	0.9241573034
387	0.2439145999	0.9255617978
388	0.2438878456	0.9255617978
389	0.2435835719	0.9255617978
390	0.2432642404	0.9255617978
391	0.2421100522	0.9255617978
392	0.2415071593	0.9255617978
393	0.2413789467	0.9255617978
394	0.2409357899	0.9269662921
395	0.2405882799	0.9269662921
396	0.2404086658	0.9269662921
397	0.2401843892	0.9269662921
398	0.2399524137	0.9269662921
399	0.2398727822	0.9269662921
400	0.2395292543	0.9283707865
401	0.2393191915	0.9283707865
402	0.238864636	0.9283707865
403	0.2385832968	0.9283707865
404	0.2382130558	0.9297752809
405	0.2379654935	0.9297752809
406	0.237531277	0.9283707865
407	0.2364795285	0.9297752809
408	0.2362392699	0.9297752809
409	0.2361746078	0.9297752809
410	0.2359614816	0.9311797753
411	0.2346874402	0.9297752809
412	0.2343944623	0.9297752809
413	0.2339408205	0.9297752809
414	0.2338229156	0.9297752809
415	0.2334781329	0.9297752809
416	0.2331404203	0.9297752809
417	0.2329618219	0.9297752809
418	0.2329138441	0.9297752809
419	0.232826557	0.9297752809
420	0.2324815099	0.9283707865
421	0.2320654263	0.9311797753
422	0.2320118442	0.9311797753
423	0.2318607508	0.9311797753
424	0.2317776192	0.9311797753
425	0.2314396252	0.9297752809
426	0.2313361132	0.9311797753
427	0.2308701094	0.9325842697
428	0.2302839028	0.9325842697
429	0.2297763915	0.9325842697
430	0.229556392	0.9325842697
431	0.2294523576	0.9325842697
432	0.2290551912	0.933988764
433	0.2290300701	0.933988764
434	0.2288827114	0.9353932584
435	0.2283422197	0.9353932584
436	0.2282542273	0.9353932584
437	0.2278370483	0.9353932584
438	0.2276465427	0.9353932584
439	0.2270927252	0.933988764
440	0.2264215266	0.933988764
441	0.2262089148	0.933988764
442	0.2261418616	0.933988764
443	0.2258069028	0.933988764
444	0.2256178454	0.933988764
445	0.2252627416	0.933988764
446	0.2250650832	0.933988764
447	0.2246210967	0.933988764
448	0.2243641407	0.933988764
449	0.224052048	0.933988764
450	0.2237903959	0.933988764
451	0.2235070356	0.933988764
452	0.2233845672	0.933988764
453	0.222980386	0.9353932584
454	0.2227106687	0.933988764
455	0.2226905383	0.933988764
456	0.2223213749	0.933988764
457	0.2218715412	0.933988764
458	0.2217571421	0.9353932584
459	0.2216158917	0.9353932584
460	0.2214983512	0.9353932584
461	0.2209382402	0.9353932584
462	0.2204574589	0.9353932584
463	0.2200726816	0.9353932584
464	0.2198756002	0.9353932584
465	0.2196911514	0.9353932584
466	0.2195174218	0.9353932584
467	0.2184122168	0.933988764
468	0.2181859744	0.933988764
469	0.2179111218	0.9353932584
470	0.2176849985	0.9353932584
471	0.2171570256	0.9367977528
472	0.2168263355	0.9367977528
473	0.2165521427	0.9367977528
474	0.216164832	0.9367977528
475	0.2158672122	0.9367977528
476	0.2158067327	0.9367977528
477	0.2157356225	0.9367977528
478	0.2154988671	0.9367977528
479	0.2152573077	0.9367977528
480	0.2149281288	0.9382022472
481	0.2147478513	0.9382022472
482	0.2145367261	0.9382022472
483	0.2142570223	0.9396067416
484	0.213850561	0.9396067416
485	0.213547059	0.9396067416
486	0.2132755994	0.9396067416
487	0.2127135391	0.9396067416
488	0.2121944972	0.9396067416
489	0.2120290493	0.941011236
490	0.2115406536	0.9396067416
491	0.2113848614	0.9396067416
492	0.2111378648	0.941011236
493	0.210902148	0.941011236
494	0.210684506	0.941011236
495	0.2105353182	0.941011236
496	0.2102555216	0.941011236
497	0.2097364806	0.941011236
498	0.2094782794	0.941011236
499	0.2093074115	0.941011236
500	0.2092779737	0.941011236
501	0.2089949427	0.941011236
502	0.2088791227	0.941011236
503	0.2088192771	0.941011236
504	0.2086684523	0.941011236
505	0.208549684	0.941011236
506	0.2082514367	0.941011236
507	0.2080753533	0.941011236
508	0.2078520972	0.9396067416
509	0.2077919704	0.941011236
510	0.2076260598	0.9424157303
511	0.2072873681	0.9424157303
512	0.2070758379	0.9424157303
513	0.2070704218	0.9424157303
514	0.20669963	0.9424157303
515	0.2066100867	0.9424157303
516	0.2066008753	0.9424157303
517	0.2061895605	0.9424157303
518	0.20593992	0.9424157303
519	0.2058953464	0.9424157303
520	0.2054777582	0.9424157303
521	0.2050492912	0.9452247191
522	0.2049757724	0.9452247191
523	0.2046188099	0.9466292135
524	0.2044934795	0.9438202247
525	0.2043038607	0.9466292135
526	0.2041394477	0.9452247191
527	0.203974312	0.9452247191
528	0.2036277044	0.9466292135
529	0.2033654698	0.9452247191
530	0.2032476632	0.9452247191
531	0.2030690274	0.9452247191
532	0.2028570443	0.9452247191
533	0.2022929923	0.9452247191
534	0.2020451579	0.9452247191
535	0.2017697558	0.9452247191
536	0.2015133789	0.9452247191
537	0.2014054297	0.9452247191
538	0.2009425139	0.9452247191
539	0.200625559	0.9452247191
540	0.2005286395	0.9452247191
541	0.2001511083	0.9452247191
542	0.1998858121	0.9452247191
543	0.1997554541	0.9466292135
544	0.1996315182	0.9466292135
545	0.1992517794	0.9466292135
546	0.1991581521	0.9466292135
547	0.1990702495	0.9466292135
548	0.1985859397	0.9466292135
549	0.1984273532	0.9480337079
550	0.1980910097	0.9494382022
551	0.1979408396	0.9494382022
552	0.1978616032	0.9494382022
553	0.1975987235	0.9494382022
554	0.1974775485	0.9494382022
555	0.1971747282	0.9494382022
556	0.1970901959	0.9494382022
557	0.1969482483	0.9494382022
558	0.1966838941	0.9494382022
559	0.1966467554	0.9494382022
560	0.1965375928	0.9494382022
561	0.1962110111	0.9494382022
562	0.1958136869	0.9494382022
563	0.1956121524	0.9494382022
564	0.1954480873	0.9494382022
565	0.1953509802	0.9494382022
566	0.1951749455	0.9494382022
567	0.1949322476	0.9494382022
568	0.1946803097	0.9480337079
569	0.1944819405	0.9480337079
570	0.1942002184	0.9480337079
571	0.1939635481	0.9480337079
572	0.1937165037	0.9494382022
573	0.1933866656	0.9494382022
574	0.1932412856	0.9480337079
575	0.1930172836	0.9480337079
576	0.1928529306	0.9494382022
577	0.1926895721	0.9494382022
578	0.1925005974	0.9494382022
579	0.1924303798	0.9494382022
580	0.1922859357	0.9494382022
581	0.1920320488	0.9494382022
582	0.1916578088	0.9508426966
583	0.1910261986	0.9508426966
584	0.1908767502	0.9508426966
585	0.1904470854	0.9508426966
586	0.1903044942	0.952247191
587	0.1902522792	0.952247191
588	0.1901812924	0.952247191
589	0.1900090977	0.952247191
590	0.1898541033	0.952247191
591	0.1892082416	0.952247191
592	0.1890618922	0.952247191
593	0.1886862317	0.952247191
594	0.1884642158	0.952247191
595	0.1884099245	0.952247191
596	0.1883578151	0.952247191
597	0.1883472749	0.952247191
598	0.1881710386	0.952247191
599	0.188116902	0.952247191
600	0.1879990279	0.952247191
601	0.187868886	0.952247191
602	0.1878404309	0.952247191
603	0.1876596272	0.952247191
604	0.1872177523	0.952247191
605	0.1871627795	0.952247191
606	0.1870114736	0.952247191
607	0.1867305316	0.952247191
608	0.1865864933	0.952247191
609	0.1864607425	0.952247191
610	0.1862609934	0.952247191
611	0.1862080341	0.952247191
612	0.1859869076	0.952247191
613	0.1858861351	0.952247191
614	0.1857448306	0.952247191
615	0.185688259	0.952247191
616	0.1856226183	0.952247191
617	0.1854410928	0.952247191
618	0.1851500321	0.952247191
619	0.1851254092	0.952247191
620	0.1848456602	0.952247191
621	0.1847327246	0.952247191
622	0.1845877586	0.952247191
623	0.1844829414	0.952247191
624	0.1841845374	0.952247191
625	0.1839806496	0.952247191
626	0.1831067649	0.9508426966
627	0.1829506678	0.9508426966
628	0.1826603642	0.9508426966
629	0.1825718012	0.9508426966
630	0.1823403504	0.9508426966
631	0.1820463454	0.9508426966
632	0.1816972337	0.9508426966
633	0.1815903946	0.9508426966
634	0.1815439022	0.9508426966
635	0.1812109969	0.9508426966
636	0.1810310925	0.952247191
637	0.180671197	0.952247191
638	0.1805270685	0.952247191
639	0.1803511762	0.952247191
640	0.1801077322	0.952247191
641	0.1799707223	0.952247191
642	0.1799143051	0.952247191
643	0.1798010583	0.952247191
644	0.179558992	0.952247191
645	0.1794451622	0.952247191
646	0.1790227617	0.952247191
647	0.1788677231	0.952247191
648	0.1787352669	0.952247191
649	0.1786081182	0.9536516854
650	0.1784567702	0.9536516854
651	0.1782780587	0.9536516854
652	0.178156614	0.9550561798
653	0.17785495	0.9536516854
654	0.1777115662	0.9550561798
655	0.1776433139	0.9550561798
656	0.177386443	0.9536516854
657	0.1772216004	0.9536516854
658	0.1771178344	0.9536516854
659	0.1770817079	0.9536516854
660	0.1768171335	0.9536516854
661	0.1767084693	0.9536516854
662	0.1766467828	0.9536516854
663	0.1765505216	0.9550561798
664	0.1764492965	0.9550561798
665	0.1763741646	0.9550561798
666	0.1762135262	0.9564606742
667	0.1759617914	0.9564606742
668	0.1758611593	0.9564606742
669	0.1756228478	0.9564606742
670	0.1754033177	0.9564606742
671	0.1752878881	0.9564606742
672	0.1751571473	0.9564606742
673	0.1750531102	0.9564606742
674	0.1747840424	0.9564606742
675	0.1744079377	0.9564606742
676	0.1742626916	0.9564606742
677	0.174133197	0.9564606742
678	0.1740355977	0.9564606742
679	0.173509042	0.9564606742
680	0.1733894318	0.9564606742
681	0.1733761487	0.9564606742
682	0.1731808327	0.9564606742
683	0.17317413	0.9564606742
684	0.1725353807	0.9564606742
685	0.1723599532	0.9564606742
686	0.172297246	0.9564606742
687	0.172075613	0.9564606742
688	0.1717735039	0.9564606742
689	0.1717163312	0.9564606742
690	0.1715985997	0.9564606742
691	0.1714620333	0.9564606742
692	0.1713680154	0.9564606742
693	0.1712982024	0.9578651685
694	0.1711715123	0.9564606742
695	0.1710276225	0.9564606742
696	0.170650783	0.9578651685
697	0.1705911854	0.9578651685
698	0.1703530823	0.9592696629
699	0.1703302148	0.9592696629
700	0.1701901828	0.9592696629
701	0.1700232297	0.9592696629
702	0.1700077965	0.9592696629
703	0.1699910286	0.9592696629
704	0.1698919018	0.9606741573
705	0.1697334228	0.9606741573
706	0.1695606194	0.9606741573
707	0.1693037811	0.9606741573
708	0.1691546216	0.9606741573
709	0.1689817381	0.9620786517
710	0.1688704127	0.9606741573
711	0.1685298645	0.9592696629
712	0.1684385141	0.9592696629
713	0.1683473583	0.9592696629
714	0.1680973363	0.9592696629
715	0.1678819937	0.9620786517
716	0.1675512998	0.9620786517
717	0.1672315671	0.9620786517
718	0.1669723179	0.9620786517
719	0.1668452122	0.9620786517
720	0.1665731595	0.9620786517
721	0.1663599993	0.9634831461
722	0.1661967476	0.9634831461
723	0.1660984698	0.9634831461
724	0.1658902131	0.9634831461
725	0.165534142	0.9634831461
726	0.1653549937	0.9634831461
727	0.1651937659	0.9634831461
728	0.1649786301	0.9634831461
729	0.1648477486	0.9634831461
730	0.1647572787	0.9634831461
731	0.1645143959	0.9634831461
732	0.1644846136	0.9634831461
733	0.1644632494	0.9634831461
734	0.1643886253	0.9634831461
735	0.1642732283	0.9634831461
736	0.1640299138	0.9634831461
737	0.1636703921	0.9634831461
738	0.1636043185	0.9634831461
739	0.1634357576	0.9634831461
740	0.163345834	0.9634831461
741	0.1632802847	0.9634831461
742	0.1630750606	0.9634831461
743	0.1630401917	0.9634831461
744	0.1627629983	0.9620786517
745	0.1624602805	0.9620786517
746	0.1622332264	0.9634831461
747	0.1620591599	0.9634831461
748	0.1619108033	0.9634831461
749	0.1617987281	0.9634831461
750	0.1617803466	0.9634831461
751	0.1615959096	0.9634831461
752	0.1615502558	0.9634831461
753	0.1613709726	0.9634831461
754	0.1613246854	0.9634831461
755	0.1610964918	0.9648876404
756	0.1609987133	0.9648876404
757	0.1609154458	0.9648876404
758	0.1607038533	0.9648876404
759	0.16057324	0.9648876404
760	0.1604288208	0.9648876404
761	0.1602609162	0.9648876404
762	0.1600707266	0.9648876404
763	0.1598766624	0.9648876404
764	0.1597855556	0.9648876404
765	0.1597236197	0.9648876404
766	0.1592863385	0.9648876404
767	0.1590576032	0.9648876404
768	0.158902391	0.9648876404
769	0.1585317487	0.9648876404
770	0.1584966005	0.9648876404
771	0.1583037727	0.9648876404
772	0.1581409363	0.9648876404
773	0.1580631625	0.9648876404
774	0.1579466125	0.9648876404
775	0.1579327336	0.9648876404
776	0.1577494469	0.9648876404
777	0.1575558029	0.9648876404
778	0.1573942128	0.9648876404
779	0.157139993	0.9648876404
780	0.1570830459	0.9648876404
781	0.156664054	0.9648876404
782	0.1565476825	0.9648876404
783	0.1564024846	0.9648876404
784	0.1562746582	0.9648876404
785	0.1561082175	0.9648876404
786	0.1559619945	0.9648876404
787	0.1558164938	0.9648876404
788	0.1557204348	0.9648876404
789	0.1557012906	0.9648876404
790	0.1556133144	0.9648876404
791	0.1555372248	0.9648876404
792	0.1553165567	0.9648876404
793	0.1552373227	0.9648876404
794	0.1550883761	0.9662921348
795	0.1550467157	0.9662921348
796	0.1547259281	0.9662921348
797	0.1545496801	0.9662921348
798	0.1542816141	0.9662921348
799	0.1542112748	0.9662921348
800	0.1541015073	0.9662921348
801	0.1540871507	0.9662921348
802	0.153975968	0.9662921348
803	0.1538740735	0.9662921348
804	0.1537728127	0.9662921348
805	0.1536152304	0.9662921348
806	0.153380848	0.9662921348
807	0.1532783546	0.9662921348
808	0.1528228047	0.9662921348
809	0.1526491445	0.9662921348
810	0.1524718487	0.9662921348
811	0.1524047121	0.9662921348
812	0.1522610762	0.9662921348
813	0.1522116529	0.9662921348
814	0.1521750004	0.9662921348
815	0.1520789006	0.9662921348
816	0.1518078844	0.9662921348
817	0.1515503727	0.9662921348
818	0.1511716245	0.9662921348
819	0.1510488657	0.9662921348
820	0.1508884253	0.9662921348
821	0.1507875541	0.9662921348
822	0.150771075	0.9662921348
823	0.1505857921	0.9662921348
824	0.1505285975	0.9662921348
825	0.1503801462	0.9662921348
826	0.1503488788	0.9662921348
827	0.1502162576	0.9662921348
828	0.1501250056	0.9662921348
829	0.149999096	0.9662921348
830	0.1498163157	0.9662921348
831	0.1496974611	0.9662921348
832	0.1496428887	0.9662921348
833	0.1495745702	0.9662921348
834	0.1495187333	0.9662921348
835	0.1494054663	0.9662921348
836	0.1493567319	0.9662921348
837	0.1491379674	0.9662921348
838	0.1490886872	0.9662921348
839	0.1489961213	0.9662921348
840	0.1488722202	0.9662921348
841	0.1488353175	0.9662921348
842	0.148628481	0.9676966292
843	0.1485579928	0.9676966292
844	0.1482775327	0.9676966292
845	0.1481465072	0.9676966292
846	0.1480077761	0.9676966292
847	0.1476575761	0.9676966292
848	0.1475677251	0.9676966292
849	0.147417588	0.9676966292
850	0.1471070049	0.9676966292
851	0.1470011167	0.9676966292
852	0.1468203781	0.9676966292
853	0.1466833504	0.9676966292
854	0.1466067912	0.9676966292
855	0.1465592059	0.9676966292
856	0.1463136316	0.9676966292
857	0.1461771749	0.9676966292
858	0.1459614528	0.9676966292
859	0.1458028733	0.9676966292
860	0.1456902541	0.9676966292
861	0.1455314341	0.9676966292
862	0.1454824973	0.9676966292
863	0.1452505419	0.9676966292
864	0.1452193954	0.9676966292
865	0.1451433348	0.9676966292
866	0.145008334	0.9676966292
867	0.144729682	0.9676966292
868	0.1445616838	0.9676966292
869	0.1445046218	0.9676966292
870	0.1444557865	0.9676966292
871	0.1444091358	0.9676966292
872	0.144333197	0.9676966292
873	0.1441027273	0.9676966292
874	0.1440119735	0.9676966292
875	0.1439880768	0.9676966292
876	0.1437992207	0.9676966292
877	0.1435982898	0.9676966292
878	0.1433200015	0.9691011236
879	0.143188114	0.9691011236
880	0.1430572074	0.9691011236
881	0.1429201529	0.9691011236
882	0.1428107587	0.9691011236
883	0.1427120402	0.9691011236
884	0.1426997837	0.9691011236
885	0.1425309074	0.9691011236
