iter	Passed	Remaining
154	3993	21769
155	4023	21766
156	4058	21794
157	4093	21812
158	4107	21723
159	4134	21706
160	4164	21699
161	4191	21683
162	4219	21666
163	4253	21681
164	4285	21686
165	4316	21685
166	4331	21607
167	4356	21574
168	4383	21552
169	4412	21540
170	4426	21458
171	4435	21354
172	4452	21282
173	4484	21286
174	4496	21197
175	4528	21201
176	4558	21197
177	4585	21177
178	4601	21103
179	4607	20990
180	4629	20949
181	4640	20855
182	4667	20838
183	4702	20853
184	4715	20775
185	4737	20730
186	4765	20717
187	4779	20645
188	4807	20629
189	4833	20605
190	4856	20570
191	4865	20477
192	4894	20465
193	4925	20462
194	4954	20452
195	4980	20431
196	5008	20413
197	5033	20387
198	5050	20329
199	5078	20314
200	5110	20315
201	5141	20313
202	5167	20288
203	5193	20265
204	5217	20232
205	5226	20146
206	5253	20125
207	5281	20109
208	5316	20120
209	5353	20137
210	5377	20107
211	5404	20087
212	5431	20069
213	5458	20047
214	5479	20005
215	5506	19987
216	5528	19948
217	5557	19933
218	5582	19907
219	5605	19875
220	5614	19792
221	5637	19756
222	5661	19725
223	5684	19691
224	5706	19654
225	5735	19642
226	5764	19629
227	5796	19625
228	5825	19613
229	5844	19564
230	5871	19546
231	5898	19526
232	5909	19454
233	5941	19450
234	5972	19442
235	5997	19415
236	6022	19390
237	6050	19372
238	6077	19352
239	6105	19335
240	6138	19330
241	6169	19323
242	6184	19265
243	6194	19191
244	6217	19160
245	6240	19128
246	6264	19096
247	6287	19064
248	6299	19000
249	6322	18968
250	6347	18941
251	6363	18887
252	6393	18875
253	6422	18862
254	6448	18839
255	6463	18785
256	6473	18716
257	6501	18698
258	6531	18686
259	6559	18669
260	6593	18669
261	6626	18665
262	6653	18646
263	6678	18618
264	6700	18584
265	6723	18553
266	6747	18523
267	6772	18498
268	6805	18493
269	6834	18479
270	6860	18454
271	6884	18425
272	6907	18393
273	6930	18364
274	6954	18334
275	6978	18307
276	7011	18301
277	7043	18293
278	7072	18276
279	7098	18253
280	7123	18226
281	7150	18204
282	7172	18173
283	7201	18156
284	7237	18157
285	7267	18143
286	7295	18124
287	7323	18106
288	7348	18078
289	7371	18047
290	7398	18026
291	7430	18015
292	7460	18002
293	7491	17990
294	7520	17972
295	7547	17951
296	7570	17919
297	7594	17889
298	7617	17859
299	7643	17833
300	7672	17818
301	7704	17807
302	7729	17781
303	7753	17751
304	7776	17721
305	7800	17690
306	7823	17659
307	7848	17633
308	7880	17623
309	7911	17608
310	7935	17579
311	7958	17550
312	7982	17519
313	8004	17488
314	8028	17458
315	8052	17430
316	8086	17422
317	8122	17418
318	8150	17398
319	8176	17376
320	8205	17355
321	8234	17338
322	8267	17329
323	8303	17324
324	8330	17302
325	8354	17273
326	8380	17248
327	8407	17225
328	8435	17205
329	8465	17187
330	8494	17169
331	8527	17158
332	8556	17138
333	8580	17110
334	8604	17080
335	8629	17053
336	8652	17023
337	8676	16993
338	8700	16965
339	8731	16949
340	8760	16929
341	8786	16904
342	8811	16877
343	8835	16848
344	8858	16818
345	8882	16788
346	8906	16760
347	8936	16742
348	8967	16727
349	8994	16704
350	9017	16673
351	9040	16642
352	9065	16615
353	9089	16586
354	9113	16558
355	9146	16545
356	9179	16534
357	9207	16512
358	9237	16493
359	9265	16472
360	9293	16451
361	9324	16433
362	9356	16419
363	9388	16403
364	9416	16381
365	9441	16355
366	9467	16329
367	9490	16299
368	9515	16270
369	9543	16249
370	9575	16234
371	9609	16222
372	9638	16202
373	9666	16179
374	9692	16154
375	9718	16129
376	9744	16103
377	9777	16088
378	9809	16073
379	9835	16047
380	9861	16020
381	9888	15997
382	9915	15974
383	9944	15952
384	9970	15926
385	10002	15910
386	10031	15889
387	10060	15868
388	10084	15839
389	10108	15810
390	10136	15787
391	10163	15764
392	10191	15741
393	10223	15724
394	10258	15713
395	10289	15693
396	10316	15669
397	10341	15642
398	10370	15620
399	10398	15597
400	10426	15574
401	10459	15559
402	10490	15540
403	10518	15517
404	10541	15486
405	10565	15458
406	10589	15429
407	10613	15400
408	10641	15376
409	10674	15360
410	10706	15343
411	10735	15322
412	10764	15299
413	10790	15273
414	10817	15248
415	10844	15223
416	10876	15205
417	10909	15189
418	10938	15167
419	10964	15142
420	10987	15111
421	11011	15082
422	11035	15052
423	11062	15028
424	11095	15011
425	11124	14989
426	11152	14965
427	11182	14944
428	11211	14922
429	11240	14900
430	11268	14877
431	11302	14861
432	11336	14844
433	11361	14817
434	11384	14786
435	11409	14758
436	11432	14729
437	11456	14699
438	11482	14673
439	11514	14654
440	11545	14634
441	11570	14607
442	11594	14578
443	11618	14549
444	11646	14526
445	11676	14504
446	11708	14484
447	11741	14467
448	11771	14445
449	11796	14418
450	11823	14393
451	11851	14368
452	11878	14343
453	11907	14319
454	11940	14301
455	11977	14288
456	12006	14266
457	12031	14238
458	12055	14208
459	12079	14180
460	12103	14151
461	12126	14121
462	12152	14094
463	12185	14076
464	12216	14055
465	12241	14027
466	12264	13997
467	12288	13969
468	12311	13938
469	12334	13909
470	12357	13879
471	12387	13857
472	12419	13837
473	12446	13811
474	12471	13784
475	12497	13757
476	12521	13729
477	12544	13699
478	12576	13679
479	12610	13661
480	12643	13642
481	12671	13618
482	12699	13593
483	12727	13568
484	12753	13542
485	12779	13516
486	12812	13496
487	12844	13476
488	12869	13448
489	12892	13419
490	12921	13394
491	12948	13369
492	12977	13346
493	13010	13326
494	13043	13307
495	13070	13281
496	13094	13252
497	13117	13222
498	13141	13194
499	13163	13163
500	13187	13134
501	13209	13104
502	13238	13080
503	13268	13058
504	13297	13033
505	13321	13005
506	13345	12976
507	13369	12948
508	13392	12919
509	13424	12897
510	13458	12879
511	13492	12859
512	13520	12835
513	13548	12810
514	13575	12784
515	13602	12759
516	13630	12733
517	13661	12712
518	13690	12688
519	13715	12660
520	13739	12631
521	13762	12602
522	13785	12573
523	13809	12544
524	13834	12517
525	13865	12494
526	13897	12473
527	13930	12452
528	13955	12425
529	13983	12400
530	14009	12373
531	14033	12345
532	14065	12323
533	14108	12311
534	14137	12287
535	14167	12264
536	14197	12240
537	14224	12215
538	14256	12193
539	14287	12170
540	14318	12147
541	14348	12124
542	14371	12095
543	14396	12067
544	14419	12038
545	14442	12009
546	14475	11987
547	14505	11964
548	14536	11941
549	14561	11914
550	14590	11889
551	14615	11862
552	14642	11835
553	14667	11808
554	14698	11785
555	14734	11766
556	14763	11741
557	14793	11717
558	14820	11692
559	14847	11666
560	14871	11637
561	14897	11610
562	14929	11588
563	14962	11566
564	14992	11543
565	15019	11517
566	15046	11490
567	15074	11464
568	15097	11436
569	15121	11407
570	15148	11381
571	15178	11357
572	15210	11335
573	15240	11310
574	15268	11285
575	15296	11259
576	15326	11235
577	15355	11211
578	15388	11189
579	15419	11165
580	15450	11142
581	15479	11117
582	15506	11090
583	15533	11064
584	15559	11037
585	15586	11011
586	15618	10988
587	15644	10961
588	15668	10933
589	15691	10903
590	15717	10876
591	15745	10851
592	15776	10828
593	15811	10807
594	15845	10785
595	15875	10761
596	15901	10734
597	15929	10708
598	15957	10682
599	15986	10657
600	16019	10635
601	16049	10611
602	16080	10587
603	16109	10561
604	16137	10536
605	16161	10507
606	16189	10481
607	16220	10457
608	16250	10433
609	16279	10407
610	16307	10382
611	16334	10355
612	16361	10329
613	16388	10302
614	16422	10281
615	16453	10256
616	16478	10228
617	16501	10200
618	16525	10171
619	16548	10142
620	16572	10114
621	16597	10086
622	16627	10062
623	16659	10038
624	16686	10011
625	16710	9983
626	16737	9956
627	16763	9929
628	16790	9903
629	16821	9879
630	16853	9855
631	16882	9830
632	16907	9802
633	16931	9774
634	16955	9746
635	16978	9717
636	17002	9688
637	17030	9662
638	17062	9639
639	17097	9617
640	17127	9592
641	17156	9566
642	17184	9540
643	17211	9514
644	17240	9488
645	17272	9465
646	17301	9439
647	17325	9411
648	17349	9383
649	17373	9354
650	17397	9326
651	17421	9298
652	17446	9271
653	17477	9246
654	17508	9222
655	17534	9194
656	17558	9166
657	17581	9138
658	17605	9109
659	17631	9082
660	17661	9057
661	17696	9035
662	17728	9011
663	17755	8984
664	17780	8957
665	17804	8928
666	17827	8900
667	17850	8871
668	17875	8844
669	17908	8820
670	17941	8797
671	17969	8770
672	17999	8745
673	18026	8718
674	18053	8692
675	18078	8664
676	18109	8640
677	18142	8616
678	18169	8589
679	18196	8563
680	18220	8535
681	18243	8506
682	18267	8478
683	18296	8452
684	18329	8429
685	18362	8404
686	18390	8378
687	18419	8353
688	18445	8325
689	18468	8297
690	18492	8269
691	18521	8243
692	18553	8219
693	18583	8193
694	18607	8166
695	18632	8138
696	18655	8109
697	18679	8082
698	18705	8054
699	18732	8028
700	18764	8003
701	18797	7979
702	18826	7953
703	18854	7927
704	18877	7899
705	18902	7871
706	18926	7843
707	18955	7817
708	18989	7794
709	19021	7769
710	19050	7743
711	19079	7717
712	19103	7689
713	19130	7662
714	19156	7635
715	19187	7610
716	19220	7586
717	19245	7558
718	19269	7531
719	19293	7502
720	19316	7474
721	19340	7446
722	19366	7419
723	19413	7400
724	19443	7375
725	19471	7348
726	19499	7322
727	19526	7295
728	19555	7269
729	19586	7244
730	19618	7219
731	19646	7193
732	19671	7165
733	19695	7137
734	19718	7109
735	19742	7081
736	19766	7053
737	19796	7027
738	19830	7003
739	19864	6979
740	19892	6953
741	19920	6926
742	19949	6900
743	19974	6873
744	20001	6846
745	20031	6820
746	20061	6794
747	20085	6766
748	20108	6738
749	20132	6710
750	20163	6685
751	20192	6659
752	20223	6633
753	20257	6609
754	20293	6585
755	20322	6559
756	20349	6532
757	20376	6505
758	20403	6478
759	20429	6451
760	20458	6425
761	20489	6399
762	20518	6373
763	20545	6346
764	20572	6319
765	20599	6292
766	20625	6265
767	20655	6239
768	20688	6214
769	20721	6189
770	20750	6163
771	20778	6136
772	20805	6109
773	20831	6082
774	20854	6054
775	20884	6028
776	20916	6003
777	20946	5977
778	20975	5950
779	21003	5924
780	21031	5897
781	21060	5871
782	21086	5844
783	21118	5818
784	21149	5792
785	21174	5765
786	21198	5737
787	21222	5709
788	21249	5682
789	21276	5655
790	21306	5629
791	21338	5604
792	21369	5578
793	21398	5551
794	21421	5523
795	21444	5495
796	21468	5468
797	21491	5440
798	21518	5413
799	21550	5387
800	21584	5362
801	21609	5334
802	21636	5308
803	21665	5281
804	21692	5254
805	21722	5228
806	21756	5203
807	21789	5177
808	21818	5151
809	21848	5124
810	21872	5097
811	21901	5070
812	21926	5043
813	21957	5017
814	21988	4991
815	22017	4964
816	22043	4937
817	22069	4910
818	22097	4883
819	22126	4857
820	22158	4831
821	22187	4804
822	22212	4777
823	22236	4749
824	22260	4721
825	22284	4694
826	22308	4666
827	22333	4639
828	22365	4613
829	22400	4587
830	22431	4561
831	22458	4534
832	22487	4508
833	22515	4481
834	22543	4454
835	22575	4428
836	22603	4401
837	22627	4374
838	22650	4346
839	22675	4319
840	22698	4291
841	22725	4264
842	22753	4237
843	22786	4211
844	22819	4185
845	22850	4159
846	22876	4132
847	22909	4106
848	22943	4080
849	22979	4055
850	23017	4030
851	23049	4003
852	23076	3976
853	23123	3953
854	23159	3927
855	23191	3901
856	23229	3876
857	23258	3849
858	23287	3822
859	23314	3795
860	23342	3768
861	23367	3740
862	23391	3713
863	23421	3686
864	23452	3660
865	23479	3633
866	23504	3605
867	23527	3577
868	23550	3550
869	23573	3522
870	23597	3494
871	23621	3467
872	23650	3440
873	23683	3414
874	23720	3388
875	23745	3361
876	23768	3333
877	23792	3306
878	23815	3278
879	23843	3251
880	23877	3225
881	23910	3198
882	23941	3172
883	23971	3145
884	24002	3118
885	24028	3091
886	24057	3064
887	24092	3038
888	24123	3011
889	24147	2984
890	24172	2957
891	24195	2929
892	24222	2902
893	24249	2875
894	24282	2848
895	24314	2822
896	24345	2795
897	24370	2768
898	24393	2740
899	24418	2713
900	24442	2685
901	24464	2658
902	24488	2630
903	24519	2603
904	24548	2576
905	24574	2549
906	24597	2522
907	24623	2494
908	24651	2467
909	24679	2440
910	24710	2414
911	24746	2387
912	24777	2361
913	24804	2333
914	24831	2306
915	24857	2279
916	24880	2251
917	24902	2224
918	24931	2197
919	24964	2170
920	24992	2143
921	25019	2116
922	25049	2089
923	25077	2062
924	25108	2035
925	25135	2008
926	25169	1982
927	25203	1955
928	25231	1928
929	25258	1901
930	25283	1873
931	25310	1846
932	25337	1819
933	25368	1792
934	25400	1765
935	25429	1738
936	25452	1711
937	25476	1683
938	25500	1656
939	25522	1629
940	25548	1601
941	25580	1575
942	25612	1548
943	25640	1521
944	25666	1493
945	25694	1466
946	25717	1439
947	25740	1411
948	25769	1384
949	25800	1357
950	25830	1330
951	25857	1303
952	25884	1276
953	25909	1249
954	25936	1222
955	25958	1194
956	25982	1167
957	26013	1140
958	26044	1113
959	26070	1086
960	26096	1059
961	26123	1031
962	26152	1004
963	26180	977
964	26212	950
965	26244	923
966	26277	896
967	26303	869
968	26328	842
969	26355	815
970	26383	787
971	26413	760
972	26448	733
973	26479	706
974	26506	679
975	26531	652
976	26553	625
977	26575	597
978	26599	570
979	26632	543
980	26667	516
981	26701	489
982	26731	462
983	26759	435
984	26782	407
985	26805	380
986	26828	353
987	26854	326
988	26887	299
989	26919	271
990	26944	244
991	26969	217
992	26996	190
993	27026	163
994	27055	135
995	27090	108
996	27126	81
997	27156	54
998	27182	27
999	27205	0
