iter	Passed	Remaining
809	22006	5162
810	22031	5134
811	22056	5106
812	22080	5078
813	22103	5050
814	22127	5022
815	22151	4994
816	22181	4968
817	22211	4942
818	22238	4914
819	22263	4887
820	22292	4860
821	22324	4834
822	22356	4808
823	22393	4783
824	22429	4757
825	22456	4730
826	22480	4702
827	22502	4674
828	22526	4646
829	22550	4618
830	22579	4591
831	22611	4565
832	22641	4539
833	22670	4512
834	22699	4485
835	22727	4458
836	22752	4430
837	22777	4403
838	22808	4376
839	22837	4349
840	22863	4322
841	22888	4294
842	22910	4266
843	22934	4239
844	22957	4211
845	22984	4183
846	23020	4158
847	23058	4133
848	23091	4106
849	23121	4080
850	23151	4053
851	23178	4026
852	23209	3999
853	23240	3973
854	23270	3946
855	23297	3919
856	23321	3891
857	23344	3863
858	23367	3835
859	23391	3807
860	23416	3780
861	23447	3753
862	23478	3727
863	23504	3699
864	23528	3672
865	23552	3644
866	23576	3616
867	23600	3589
868	23626	3561
869	23657	3535
870	23691	3508
871	23722	3482
872	23749	3454
873	23776	3427
874	23806	3400
875	23840	3374
876	23874	3348
877	23905	3321
878	23933	3294
879	23961	3267
880	23986	3239
881	24010	3212
882	24033	3184
883	24061	3157
884	24092	3130
885	24121	3103
886	24146	3076
887	24170	3048
888	24195	3020
889	24218	2993
890	24242	2965
891	24267	2938
892	24297	2911
893	24328	2884
894	24355	2857
895	24380	2829
896	24403	2802
897	24430	2774
898	24459	2747
899	24492	2721
900	24526	2694
901	24558	2668
902	24587	2641
903	24616	2614
904	24646	2587
905	24672	2559
906	24703	2532
907	24732	2505
908	24761	2478
909	24786	2451
910	24814	2424
911	24840	2396
912	24869	2369
913	24895	2342
914	24926	2315
915	24956	2288
916	24983	2261
917	25016	2234
918	25043	2207
919	25066	2179
920	25089	2152
921	25113	2124
922	25140	2097
923	25172	2070
924	25201	2043
925	25226	2015
926	25250	1988
927	25274	1960
928	25298	1933
929	25323	1906
930	25353	1879
931	25386	1852
932	25417	1825
933	25448	1798
934	25477	1771
935	25507	1744
936	25535	1716
937	25561	1689
938	25597	1662
939	25626	1635
940	25651	1608
941	25675	1580
942	25698	1553
943	25720	1525
944	25744	1498
945	25768	1470
946	25799	1443
947	25830	1416
948	25857	1389
949	25881	1362
950	25901	1334
951	25924	1307
952	25948	1279
953	25984	1252
954	26019	1226
955	26057	1199
956	26086	1172
957	26111	1144
958	26134	1117
959	26158	1089
960	26182	1062
961	26215	1035
962	26248	1008
963	26278	981
964	26308	954
965	26338	927
966	26363	899
967	26388	872
968	26422	845
969	26455	818
970	26483	790
971	26511	763
972	26539	736
973	26566	709
974	26592	681
975	26625	654
976	26661	627
977	26693	600
978	26721	573
979	26748	545
980	26773	518
981	26797	491
982	26821	463
983	26849	436
984	26880	409
985	26908	382
986	26933	354
987	26958	327
988	26982	300
989	27008	272
990	27035	245
991	27064	218
992	27098	191
993	27129	163
994	27156	136
995	27181	109
996	27208	81
997	27235	54
998	27262	27
999	27295	0
