iter	Logloss	Accuracy
116	0.359745585	0.8599439776
117	0.3588689454	0.8599439776
118	0.3584888962	0.8613445378
119	0.3583803128	0.8613445378
120	0.3578259029	0.8613445378
121	0.3575868036	0.8613445378
122	0.3565879334	0.8613445378
123	0.3562202776	0.8613445378
124	0.3555768209	0.8599439776
125	0.355277385	0.862745098
126	0.3552594719	0.862745098
127	0.3547476312	0.8641456583
128	0.3535559573	0.8641456583
129	0.3535096112	0.8641456583
130	0.3530129342	0.8641456583
131	0.352764127	0.862745098
132	0.352136425	0.862745098
133	0.3513355605	0.8655462185
134	0.3504784067	0.8641456583
135	0.3504087452	0.8655462185
136	0.3501681537	0.8655462185
137	0.3501553852	0.8655462185
138	0.3493608676	0.8669467787
139	0.349001717	0.8697478992
140	0.3488441671	0.8697478992
141	0.3481470788	0.8697478992
142	0.3472172354	0.8697478992
143	0.3463387122	0.8711484594
144	0.3462581618	0.8711484594
145	0.3460356792	0.8711484594
146	0.3457970045	0.8725490196
147	0.3451788066	0.8725490196
148	0.3449763259	0.8725490196
149	0.3449343861	0.8725490196
150	0.3441603277	0.8739495798
151	0.3437425191	0.8739495798
152	0.3434339299	0.8725490196
153	0.3432798481	0.8725490196
154	0.3429336325	0.8725490196
155	0.3423836978	0.8725490196
156	0.3420198234	0.8725490196
157	0.341037774	0.8725490196
158	0.3406666249	0.8739495798
159	0.3401052942	0.8753501401
160	0.3397739049	0.8753501401
161	0.3396546174	0.8753501401
162	0.3389039346	0.8767507003
163	0.3389038734	0.8767507003
164	0.3386586381	0.8767507003
165	0.3378880603	0.8781512605
166	0.3376129718	0.8781512605
167	0.3371908606	0.8781512605
168	0.3361991939	0.8781512605
169	0.3354017354	0.8795518207
170	0.3349973245	0.8795518207
171	0.3337962902	0.8781512605
172	0.3336851151	0.8795518207
173	0.3335728829	0.8781512605
174	0.3335315932	0.8781512605
175	0.3335009558	0.8781512605
176	0.3326911827	0.8781512605
177	0.3324544175	0.8781512605
178	0.3318647219	0.8767507003
179	0.3316414518	0.8739495798
180	0.3311521481	0.8739495798
181	0.3308667365	0.8739495798
182	0.330506095	0.8767507003
183	0.3298896095	0.8753501401
184	0.3298110357	0.8753501401
185	0.3293256942	0.8795518207
186	0.3290260921	0.8767507003
187	0.3286557203	0.8781512605
188	0.3278325791	0.8781512605
189	0.327676452	0.8795518207
190	0.3272408739	0.8795518207
191	0.3262202696	0.8781512605
192	0.3260278443	0.8795518207
193	0.325786231	0.8781512605
194	0.325711295	0.8781512605
195	0.3253484712	0.8781512605
196	0.3252903526	0.8781512605
197	0.3249219087	0.8781512605
198	0.3247759507	0.8795518207
199	0.3247508673	0.8795518207
200	0.3244606506	0.8795518207
201	0.3244161902	0.880952381
202	0.324361264	0.880952381
203	0.323965284	0.8795518207
204	0.3234807776	0.880952381
205	0.3229524334	0.8823529412
206	0.3221468957	0.8823529412
207	0.3213840288	0.8823529412
208	0.3211133819	0.8823529412
209	0.3204587964	0.8823529412
210	0.3198902484	0.8823529412
211	0.3197093327	0.8823529412
212	0.3195446812	0.8823529412
213	0.3192089002	0.8837535014
214	0.3191018971	0.8837535014
215	0.3189994741	0.8837535014
216	0.3189630366	0.8837535014
217	0.3185108965	0.8837535014
218	0.3180905682	0.8823529412
219	0.317546879	0.8837535014
220	0.3170260001	0.8851540616
221	0.3166668481	0.8851540616
222	0.3163012082	0.8851540616
223	0.316045243	0.8865546218
224	0.3158158163	0.8851540616
225	0.3157335779	0.8865546218
226	0.3153772035	0.8879551821
227	0.3153433312	0.8879551821
228	0.3152425327	0.8879551821
229	0.3146287689	0.8865546218
230	0.314584246	0.8865546218
231	0.3143167755	0.8865546218
232	0.3141269117	0.8865546218
233	0.3141198149	0.8865546218
234	0.3138814905	0.8865546218
235	0.313806639	0.8865546218
236	0.3136018411	0.8879551821
237	0.3132492097	0.8865546218
238	0.3132040188	0.8865546218
239	0.3127133281	0.8879551821
240	0.3124978074	0.8879551821
241	0.3122946965	0.8879551821
242	0.3112378882	0.8879551821
243	0.3112023072	0.8879551821
244	0.3107559283	0.8879551821
245	0.3106076223	0.8893557423
246	0.3104313433	0.8907563025
247	0.3103727497	0.8907563025
248	0.3101600348	0.8893557423
249	0.3096464066	0.8879551821
250	0.3093954245	0.8893557423
251	0.3086691745	0.8907563025
252	0.3084463114	0.8907563025
253	0.3077902475	0.8907563025
254	0.3076919249	0.8907563025
255	0.307622066	0.8921568627
256	0.3075709151	0.8921568627
257	0.3072746992	0.8921568627
258	0.3069961977	0.8893557423
259	0.306754824	0.8907563025
260	0.3065662496	0.8907563025
261	0.3063919664	0.8921568627
262	0.3062994009	0.8921568627
263	0.3062151017	0.8921568627
264	0.3056226696	0.8921568627
265	0.3055748555	0.8921568627
266	0.3049358133	0.893557423
267	0.304797672	0.893557423
268	0.3044346098	0.893557423
269	0.3039920396	0.8949579832
270	0.3035008535	0.8949579832
271	0.3033970897	0.8949579832
272	0.3033262185	0.8949579832
273	0.3027733349	0.8949579832
274	0.3023725193	0.893557423
275	0.3021524603	0.893557423
276	0.3013908738	0.893557423
277	0.3010210939	0.893557423
278	0.3003714727	0.893557423
279	0.3000967813	0.893557423
280	0.2998920414	0.893557423
281	0.2998278689	0.8949579832
282	0.299566185	0.893557423
283	0.2995222565	0.893557423
284	0.2990462851	0.893557423
285	0.2986776182	0.893557423
286	0.2982954226	0.8949579832
287	0.298010908	0.8949579832
288	0.2974838949	0.8949579832
289	0.2972573698	0.8963585434
290	0.2972173774	0.8963585434
291	0.2966576933	0.8963585434
292	0.2965970504	0.8963585434
293	0.2965275462	0.8963585434
294	0.2962457791	0.8977591036
295	0.2951271409	0.8977591036
296	0.2948897559	0.8963585434
297	0.2948343111	0.8963585434
298	0.2944529994	0.8963585434
299	0.2940835774	0.8963585434
300	0.2940430954	0.8963585434
301	0.2936701466	0.8963585434
302	0.2936338861	0.8963585434
303	0.2933872286	0.8963585434
304	0.2932832141	0.8963585434
305	0.2928076757	0.8963585434
306	0.2926931481	0.8963585434
307	0.2926497284	0.8963585434
308	0.2919744813	0.8977591036
309	0.2915701018	0.8977591036
310	0.2913802273	0.8977591036
311	0.2912817117	0.8977591036
312	0.2912452729	0.8977591036
313	0.2909221471	0.8977591036
314	0.2907237292	0.8977591036
315	0.2903664328	0.8991596639
316	0.290109738	0.8991596639
317	0.2900668058	0.8991596639
318	0.2899023707	0.8991596639
319	0.2897691	0.8991596639
320	0.289681035	0.8991596639
321	0.2895206333	0.8991596639
322	0.288434921	0.9005602241
323	0.288162525	0.8991596639
324	0.2878404361	0.8991596639
325	0.2876590524	0.8991596639
326	0.2876272019	0.8991596639
327	0.2868358818	0.9005602241
328	0.2862816106	0.9019607843
329	0.2861131654	0.9019607843
330	0.2860783043	0.9019607843
331	0.2860479097	0.9019607843
332	0.2859574985	0.9019607843
333	0.2856718923	0.9033613445
334	0.2850511546	0.9033613445
335	0.2849208776	0.9047619048
336	0.2847131647	0.9047619048
337	0.2845189206	0.9047619048
338	0.2842492508	0.9047619048
339	0.2841257477	0.9047619048
340	0.2839582259	0.9047619048
341	0.2838714333	0.9047619048
342	0.2833601389	0.9047619048
343	0.2829935171	0.9033613445
344	0.2824053295	0.9047619048
345	0.2820177544	0.906162465
346	0.2816621548	0.906162465
347	0.2813650639	0.906162465
348	0.2809505109	0.906162465
349	0.2807641029	0.906162465
350	0.2807360463	0.906162465
351	0.2806956076	0.906162465
352	0.2803007842	0.906162465
353	0.2801160132	0.906162465
354	0.2801046556	0.906162465
355	0.2795573742	0.9047619048
356	0.2794763545	0.906162465
357	0.2794505743	0.906162465
358	0.2793641834	0.906162465
359	0.2787908012	0.906162465
360	0.2786406221	0.906162465
361	0.2783365899	0.906162465
362	0.2781359193	0.906162465
363	0.2776424499	0.9075630252
364	0.2772428278	0.9075630252
365	0.2768309115	0.906162465
366	0.2765452462	0.9075630252
367	0.2759928803	0.9075630252
368	0.2759853301	0.9075630252
369	0.2755940573	0.9075630252
370	0.2750355409	0.9075630252
371	0.2745505283	0.9089635854
372	0.2739817869	0.9089635854
373	0.2738504017	0.9089635854
374	0.2733616501	0.9089635854
375	0.2728333849	0.9089635854
376	0.2728004645	0.9089635854
377	0.2723559398	0.9089635854
378	0.2719641624	0.9089635854
379	0.271654907	0.9103641457
380	0.2712968728	0.9089635854
381	0.2711340604	0.9103641457
382	0.2707598095	0.9089635854
383	0.2703427417	0.9103641457
384	0.2695936416	0.9117647059
385	0.2695576914	0.9117647059
386	0.2689847365	0.9117647059
387	0.2685479459	0.9117647059
388	0.2683535641	0.9117647059
389	0.2682529326	0.9117647059
390	0.2680177438	0.9117647059
391	0.2679985686	0.9117647059
392	0.2676726087	0.9117647059
393	0.267079118	0.9117647059
394	0.2666242574	0.9117647059
395	0.2666011866	0.9117647059
396	0.2665793409	0.9117647059
397	0.2662111616	0.9117647059
398	0.2660700592	0.9117647059
399	0.2657142966	0.9117647059
400	0.265424733	0.9117647059
401	0.2654119494	0.9117647059
402	0.265277199	0.9117647059
403	0.2649781273	0.9117647059
404	0.2643805512	0.9117647059
405	0.2641242484	0.9117647059
406	0.2636852542	0.9131652661
407	0.2635002342	0.9131652661
408	0.2626460264	0.9117647059
409	0.2625713658	0.9117647059
410	0.2624528235	0.9117647059
411	0.2618208788	0.9117647059
412	0.2616085996	0.9117647059
413	0.2610153028	0.9117647059
414	0.260730729	0.9117647059
415	0.2603112832	0.9117647059
416	0.2601656152	0.9117647059
417	0.25983566	0.9117647059
418	0.2597831373	0.9117647059
419	0.2595494448	0.9117647059
420	0.2593336737	0.9117647059
421	0.2593037422	0.9117647059
422	0.2587670917	0.9117647059
423	0.2586131589	0.9117647059
424	0.2585227304	0.9117647059
425	0.2581561251	0.9117647059
426	0.2577595225	0.9131652661
427	0.257330743	0.9131652661
428	0.2569136541	0.9131652661
429	0.2566523271	0.9131652661
430	0.2564391217	0.9131652661
431	0.2560194998	0.9131652661
432	0.2558369477	0.9131652661
433	0.2553272913	0.9131652661
434	0.255244012	0.9131652661
435	0.2552112783	0.9131652661
436	0.254839772	0.9131652661
437	0.2541719625	0.9159663866
438	0.2541483169	0.9159663866
439	0.2540963564	0.9159663866
440	0.2540764686	0.9159663866
441	0.2538819459	0.9145658263
442	0.253862189	0.9145658263
443	0.2536175433	0.9173669468
444	0.2532074269	0.9159663866
445	0.2530268743	0.9159663866
446	0.2525472431	0.9145658263
447	0.2525347588	0.9145658263
448	0.252455025	0.9145658263
449	0.2524375191	0.9145658263
450	0.2523991445	0.9145658263
451	0.2521719435	0.9145658263
452	0.2517737196	0.9145658263
453	0.2515969578	0.9159663866
454	0.2514148472	0.9159663866
455	0.2509407551	0.9145658263
456	0.2504267404	0.9145658263
457	0.250410591	0.9145658263
458	0.2501335545	0.9145658263
459	0.2497850994	0.9159663866
460	0.2491037496	0.9159663866
461	0.2485228645	0.9173669468
462	0.2483353043	0.9173669468
463	0.2482413547	0.9173669468
464	0.2481839431	0.9173669468
465	0.2480453101	0.9173669468
466	0.2479281355	0.9173669468
467	0.2477163835	0.9201680672
468	0.2473531251	0.9201680672
469	0.247249234	0.9201680672
470	0.2469264368	0.9201680672
471	0.2468185997	0.9201680672
472	0.2458561556	0.9215686275
473	0.2455335159	0.9215686275
474	0.2453278375	0.9215686275
475	0.2449983839	0.9215686275
476	0.2449711414	0.9215686275
477	0.2448722182	0.9215686275
478	0.2445454443	0.9215686275
479	0.2442940327	0.9215686275
480	0.2439683817	0.9215686275
481	0.2437836933	0.9215686275
482	0.2435785721	0.9215686275
483	0.2434374083	0.9215686275
484	0.2431428487	0.9215686275
485	0.2428959448	0.9229691877
486	0.2427567038	0.9215686275
487	0.2424689625	0.9215686275
488	0.2421257242	0.9215686275
489	0.2417498518	0.9229691877
490	0.2415354954	0.9229691877
491	0.24135389	0.9229691877
492	0.2413043898	0.9229691877
493	0.2409907552	0.9229691877
494	0.2404675189	0.9229691877
495	0.2402329415	0.9229691877
496	0.2400457203	0.9229691877
497	0.240039005	0.9229691877
498	0.2400281076	0.9229691877
499	0.2395949909	0.9229691877
500	0.239474448	0.9229691877
501	0.2393125084	0.9229691877
502	0.239074511	0.9243697479
503	0.2390244118	0.9243697479
504	0.2385314407	0.9243697479
505	0.237859429	0.9243697479
506	0.237819385	0.9243697479
507	0.2376318634	0.9243697479
508	0.2374296365	0.9243697479
509	0.2371112645	0.9243697479
510	0.2370750738	0.9243697479
511	0.237060216	0.9243697479
512	0.2367920829	0.9243697479
513	0.2367695714	0.9243697479
514	0.236723322	0.9243697479
515	0.2366958334	0.9243697479
516	0.2365642229	0.9243697479
517	0.2364698444	0.9243697479
518	0.2359207257	0.9243697479
519	0.2358318689	0.9243697479
520	0.2356240952	0.9243697479
521	0.2356143048	0.9243697479
522	0.2354792287	0.9243697479
523	0.2354558069	0.9243697479
524	0.2348610376	0.9243697479
525	0.2346290784	0.9243697479
526	0.2343273672	0.9243697479
527	0.2341858539	0.9243697479
528	0.2338901218	0.9243697479
529	0.2335885927	0.9243697479
530	0.2335275565	0.9243697479
531	0.2334891503	0.9243697479
532	0.2333147848	0.9243697479
533	0.2332270358	0.9243697479
534	0.2331851056	0.9243697479
535	0.2327948541	0.9243697479
536	0.2326507454	0.9243697479
537	0.2324743989	0.9243697479
538	0.2322964112	0.9243697479
539	0.232260069	0.9243697479
540	0.2319237246	0.9243697479
541	0.2316936105	0.9243697479
542	0.2312332037	0.9257703081
543	0.2312057604	0.9257703081
544	0.2311546507	0.9257703081
545	0.231031473	0.9257703081
546	0.2306891837	0.9257703081
547	0.2306807576	0.9257703081
548	0.2305073564	0.9257703081
549	0.2300954421	0.9257703081
550	0.2300243193	0.9257703081
551	0.2294946677	0.9257703081
552	0.2291338774	0.9257703081
553	0.2289947768	0.9257703081
554	0.2287703715	0.9257703081
555	0.2283617513	0.9271708683
556	0.2280070967	0.9271708683
557	0.2278007013	0.9271708683
558	0.2276003667	0.9257703081
559	0.2275027764	0.9257703081
560	0.22746999	0.9257703081
561	0.2270089522	0.9257703081
562	0.2266282471	0.9271708683
563	0.2264329528	0.9271708683
564	0.2260719864	0.9257703081
565	0.2257549374	0.9257703081
566	0.2255031075	0.9257703081
567	0.2253548684	0.9257703081
568	0.2249653986	0.9257703081
569	0.2246351135	0.9271708683
570	0.224286242	0.9285714286
571	0.2240552344	0.9285714286
572	0.2238476726	0.9285714286
573	0.2235641455	0.9299719888
574	0.2232431742	0.9299719888
575	0.2229938778	0.9299719888
576	0.2229821202	0.9299719888
577	0.2227402746	0.9299719888
578	0.2226980852	0.9299719888
579	0.2222966234	0.931372549
580	0.2219997698	0.9327731092
581	0.2217042198	0.9327731092
582	0.2215625565	0.9327731092
583	0.2211481904	0.9341736695
584	0.2207595985	0.9341736695
585	0.2205903516	0.9341736695
586	0.2204142093	0.9355742297
587	0.2200730415	0.9355742297
588	0.2196881833	0.9355742297
589	0.2195434634	0.9355742297
590	0.219526957	0.9355742297
591	0.2194174167	0.9355742297
592	0.2192451326	0.9355742297
593	0.2185927647	0.9355742297
594	0.2183496166	0.9355742297
595	0.2181061712	0.9355742297
596	0.2177913045	0.9341736695
597	0.2176950329	0.9341736695
598	0.2174813832	0.9355742297
599	0.2172948147	0.9355742297
600	0.2171990438	0.9355742297
601	0.2169436175	0.9355742297
602	0.2168581265	0.9355742297
603	0.2167086339	0.9341736695
604	0.2166072234	0.9355742297
605	0.2164273438	0.9355742297
606	0.2159512176	0.9355742297
607	0.215678676	0.9355742297
608	0.2156433014	0.9355742297
609	0.2153470372	0.9369747899
610	0.2152760017	0.9369747899
611	0.2150590733	0.9369747899
612	0.2150070254	0.9369747899
613	0.2147520482	0.9369747899
614	0.214622063	0.9369747899
615	0.2143301261	0.9369747899
616	0.2139997087	0.9383753501
617	0.2139924297	0.9383753501
618	0.2139541438	0.9383753501
619	0.2139231576	0.9383753501
620	0.2134991104	0.9383753501
621	0.2132883354	0.9383753501
622	0.2132009604	0.9383753501
623	0.2129571921	0.9383753501
624	0.2127714093	0.9383753501
625	0.2126414174	0.9383753501
626	0.2123659048	0.9383753501
627	0.2119493684	0.9383753501
628	0.2117804242	0.9383753501
629	0.2115635958	0.9397759104
630	0.2113177829	0.9397759104
631	0.211303595	0.9397759104
632	0.2110614555	0.9397759104
633	0.2109617828	0.9397759104
634	0.2108970762	0.9397759104
635	0.2107364103	0.9397759104
636	0.2106793815	0.9397759104
637	0.2104134115	0.9397759104
638	0.2103997003	0.9397759104
639	0.210241627	0.9411764706
640	0.2100702369	0.9411764706
641	0.209967173	0.9411764706
642	0.2094933916	0.9425770308
643	0.2091617341	0.9425770308
644	0.2087141986	0.9425770308
645	0.2086430058	0.9425770308
646	0.2083696134	0.9425770308
647	0.2083614857	0.9425770308
648	0.2082039644	0.9425770308
649	0.2081686777	0.9425770308
650	0.2079172508	0.9425770308
651	0.2078007705	0.9425770308
652	0.2075479608	0.9425770308
653	0.2073510749	0.9425770308
654	0.2069521571	0.9425770308
655	0.2067109923	0.943977591
656	0.2066654433	0.943977591
657	0.2065762759	0.943977591
658	0.2063778786	0.943977591
659	0.2062366589	0.943977591
660	0.2060893671	0.943977591
661	0.2057857868	0.943977591
662	0.2055981884	0.943977591
663	0.2050733307	0.9453781513
664	0.2049330937	0.9453781513
665	0.2045043206	0.943977591
666	0.2044722941	0.943977591
667	0.2041321293	0.9453781513
668	0.2040555462	0.9453781513
669	0.2039476728	0.9453781513
670	0.2038693482	0.9453781513
671	0.2036918056	0.9467787115
672	0.2035911327	0.9467787115
673	0.2034224003	0.9467787115
674	0.2033144573	0.9467787115
675	0.2032021373	0.9467787115
676	0.2029991792	0.9467787115
677	0.2029741861	0.9467787115
678	0.2023841583	0.9467787115
679	0.2022508059	0.9453781513
680	0.2021025284	0.9467787115
681	0.2020899293	0.9467787115
682	0.2019313	0.9467787115
683	0.2017981617	0.9467787115
684	0.2015126684	0.9453781513
685	0.2011550851	0.9453781513
686	0.2010065198	0.9453781513
687	0.2006743632	0.9453781513
688	0.2005639495	0.9453781513
689	0.2005136933	0.9453781513
690	0.2004032868	0.9453781513
691	0.2002826603	0.9453781513
692	0.2001411985	0.9453781513
693	0.2001200411	0.9453781513
694	0.1999726264	0.9453781513
695	0.1995761785	0.9453781513
696	0.1993188997	0.9453781513
697	0.1992688225	0.9453781513
698	0.1991170375	0.9467787115
699	0.1990854133	0.9467787115
700	0.1990736079	0.9467787115
701	0.1989043198	0.9467787115
702	0.1984396521	0.9453781513
703	0.1983931199	0.9453781513
704	0.198388345	0.9453781513
705	0.1982495785	0.9453781513
706	0.1979359117	0.9453781513
707	0.1979247427	0.9453781513
708	0.1976814061	0.9453781513
709	0.1973470588	0.9453781513
710	0.1971633852	0.9453781513
711	0.1971622243	0.9453781513
712	0.1971514062	0.9453781513
713	0.1969988104	0.9453781513
714	0.1969248229	0.9453781513
715	0.1966301156	0.9453781513
716	0.1964340118	0.9453781513
717	0.1964234592	0.9453781513
718	0.1961823384	0.9453781513
719	0.1960175727	0.9453781513
720	0.1958864564	0.9453781513
721	0.1956933996	0.9453781513
722	0.1955399289	0.9453781513
723	0.1953130272	0.9453781513
724	0.1952770494	0.9453781513
725	0.1949697329	0.9467787115
726	0.1948258177	0.9467787115
727	0.1947608511	0.9467787115
728	0.1946520602	0.9467787115
729	0.1942719077	0.9467787115
730	0.1938937999	0.9467787115
731	0.1936261798	0.9467787115
732	0.1933559469	0.9481792717
733	0.1931270541	0.9481792717
734	0.1930540342	0.9481792717
735	0.1929011118	0.9481792717
736	0.1928140511	0.9481792717
737	0.1927949248	0.9481792717
738	0.1927019982	0.9481792717
739	0.192640321	0.9481792717
740	0.1925739454	0.9481792717
741	0.1922558012	0.9481792717
742	0.1921308346	0.9481792717
743	0.1920514684	0.9481792717
744	0.1918643932	0.9481792717
745	0.1917953135	0.9481792717
746	0.1917855354	0.9481792717
747	0.1915732269	0.9481792717
748	0.1914885812	0.9481792717
749	0.1914791892	0.9481792717
750	0.1912817218	0.9481792717
751	0.1912044746	0.9481792717
752	0.1909082875	0.9481792717
753	0.190682373	0.9495798319
754	0.1905420748	0.9495798319
755	0.1903011613	0.9495798319
756	0.1898913856	0.9495798319
757	0.1895950853	0.9495798319
758	0.1894380079	0.9495798319
759	0.1892451028	0.9495798319
760	0.1890392913	0.9495798319
761	0.1889739918	0.9495798319
762	0.1887762969	0.9495798319
763	0.1885707388	0.9495798319
764	0.1884884179	0.9495798319
765	0.1884111512	0.9495798319
766	0.1882085652	0.9495798319
767	0.1881315625	0.9495798319
768	0.1879272286	0.9509803922
769	0.1878352251	0.9509803922
770	0.1876589753	0.9509803922
771	0.1875007646	0.9509803922
772	0.1874664068	0.9509803922
773	0.1872660079	0.9509803922
774	0.1871836107	0.9509803922
775	0.187044391	0.9509803922
776	0.1869422233	0.9509803922
777	0.186610646	0.9509803922
778	0.1864509265	0.9509803922
779	0.1862236041	0.9509803922
780	0.1860533409	0.9509803922
781	0.1859576608	0.9509803922
782	0.1856318812	0.9509803922
783	0.1854714079	0.9509803922
784	0.18543038	0.9509803922
785	0.1852818483	0.9509803922
786	0.1849074804	0.9509803922
787	0.1845225084	0.9509803922
788	0.1845105571	0.9509803922
789	0.1843722828	0.9509803922
790	0.1839845556	0.9509803922
791	0.1837274982	0.9523809524
792	0.1836460045	0.9523809524
793	0.1834764908	0.9523809524
794	0.1834298003	0.9523809524
795	0.1831263035	0.9523809524
796	0.182843575	0.9523809524
797	0.1826469968	0.9523809524
798	0.1823090135	0.9523809524
799	0.1822396908	0.9523809524
800	0.1821657464	0.9523809524
801	0.1817785611	0.9523809524
802	0.1816697382	0.9523809524
803	0.1814099377	0.9523809524
804	0.1812553978	0.9523809524
805	0.1812331061	0.9523809524
806	0.1811015569	0.9523809524
807	0.1809829088	0.9537815126
808	0.1808157263	0.9537815126
809	0.1807707834	0.9537815126
810	0.1807176542	0.9537815126
811	0.1805631277	0.9537815126
812	0.1802181787	0.9537815126
813	0.1801618472	0.9551820728
814	0.1800423506	0.9551820728
815	0.1797897045	0.9551820728
816	0.1795783848	0.9551820728
817	0.1794857792	0.9551820728
818	0.1793474509	0.9551820728
819	0.1793163186	0.9551820728
820	0.1790752496	0.9551820728
821	0.1790572365	0.9551820728
822	0.1790291545	0.9551820728
823	0.1788907316	0.9551820728
824	0.1788872404	0.9551820728
825	0.1788177815	0.9551820728
826	0.1786600426	0.9551820728
827	0.1784174331	0.9551820728
828	0.1783459261	0.9565826331
829	0.1782476797	0.9565826331
830	0.1780932128	0.9565826331
831	0.177945089	0.9565826331
832	0.1779029387	0.9565826331
833	0.1777016304	0.9565826331
834	0.1776814251	0.9565826331
835	0.1773626081	0.9551820728
836	0.1772227154	0.9551820728
837	0.1768695264	0.9565826331
838	0.1766290898	0.9565826331
839	0.1765606813	0.9565826331
840	0.1762168291	0.9565826331
841	0.1761147744	0.9565826331
842	0.1759028806	0.9579831933
843	0.1754843675	0.9579831933
844	0.175180596	0.9579831933
845	0.1750194901	0.9579831933
846	0.1749534867	0.9579831933
847	0.1748576531	0.9579831933
848	0.1747064559	0.9579831933
849	0.1745906192	0.9579831933
850	0.1743247225	0.9579831933
851	0.1740639348	0.9593837535
852	0.1737169121	0.9593837535
853	0.1737087895	0.9593837535
854	0.173563963	0.9593837535
855	0.1733535901	0.9593837535
856	0.1731045693	0.9593837535
857	0.1729562516	0.9593837535
858	0.1729527599	0.9593837535
859	0.1727528882	0.9593837535
860	0.1726882218	0.9593837535
861	0.1725085198	0.9593837535
862	0.1722900863	0.9593837535
863	0.1722715576	0.9593837535
864	0.1720522948	0.9607843137
865	0.1719154458	0.9607843137
866	0.171634906	0.9607843137
867	0.1714045872	0.9607843137
868	0.1713611383	0.9607843137
869	0.1709529351	0.9607843137
870	0.1707221671	0.9607843137
871	0.170519951	0.9621848739
872	0.1703988717	0.9607843137
873	0.1703357174	0.9621848739
874	0.1701703526	0.9621848739
875	0.1700947838	0.9621848739
876	0.1699827895	0.9621848739
877	0.1699376204	0.9621848739
878	0.1698471071	0.9621848739
879	0.1698449306	0.9621848739
880	0.1698323043	0.9621848739
881	0.1697269469	0.9621848739
