iter	Logloss	Accuracy
877	0.1729927772	0.9577278732
878	0.1729552986	0.9577278732
879	0.1728956662	0.9577278732
880	0.1728715709	0.9577278732
881	0.1725296596	0.9603698811
882	0.1723711064	0.9577278732
883	0.1721078612	0.9577278732
884	0.1719963506	0.9590488771
885	0.1719809091	0.9590488771
886	0.1717578823	0.9590488771
887	0.1716230019	0.9603698811
888	0.1715417396	0.9603698811
889	0.1714120621	0.9603698811
890	0.1711182774	0.9590488771
891	0.171058255	0.9603698811
892	0.1710274285	0.9603698811
893	0.1707733858	0.9603698811
894	0.1707575665	0.9603698811
895	0.1704552255	0.9603698811
896	0.1702324794	0.9603698811
897	0.1700504892	0.9603698811
898	0.169901908	0.9603698811
899	0.1696468399	0.9603698811
900	0.16950382	0.9603698811
901	0.1692497076	0.9603698811
902	0.1692361058	0.9603698811
903	0.16908157	0.9603698811
904	0.1689034494	0.9603698811
905	0.1687780572	0.9603698811
906	0.1687229405	0.9603698811
907	0.1686806557	0.9603698811
908	0.1683988071	0.9603698811
909	0.1683824448	0.9603698811
910	0.1683707298	0.9603698811
911	0.1682024288	0.9603698811
912	0.1680535986	0.9603698811
913	0.1678872737	0.9603698811
914	0.1677097482	0.9603698811
915	0.1676702085	0.9603698811
916	0.1674626526	0.9603698811
917	0.167451543	0.9603698811
918	0.1673656036	0.9603698811
919	0.1673483537	0.9603698811
920	0.167293477	0.9603698811
921	0.1671770313	0.9603698811
922	0.167112762	0.9603698811
923	0.1669862253	0.9603698811
924	0.166834956	0.9603698811
925	0.1667970343	0.9603698811
926	0.1667668745	0.9603698811
927	0.16662456	0.9603698811
928	0.1664574315	0.9603698811
929	0.1662493336	0.9603698811
930	0.1662206889	0.9603698811
931	0.1660333558	0.9603698811
932	0.1659439392	0.9603698811
933	0.1659375437	0.9603698811
934	0.1659056272	0.9603698811
935	0.16568503	0.9603698811
936	0.1654975178	0.9603698811
937	0.1654852894	0.9603698811
938	0.1654253174	0.9603698811
939	0.1652691102	0.9603698811
940	0.1652607012	0.9603698811
941	0.1652335701	0.9603698811
942	0.1649322962	0.9603698811
943	0.1647116986	0.9603698811
944	0.1645896269	0.9603698811
945	0.1644200725	0.9603698811
946	0.1644046306	0.9603698811
947	0.1641866605	0.9603698811
948	0.164045841	0.9603698811
949	0.1639591766	0.9603698811
950	0.1637046982	0.9603698811
951	0.1636430151	0.9603698811
952	0.1635074565	0.9603698811
953	0.1635028386	0.9603698811
954	0.1634899149	0.9603698811
955	0.1634067666	0.9603698811
956	0.1633501625	0.9603698811
957	0.1632596801	0.9603698811
958	0.1631106159	0.9603698811
959	0.1629519707	0.9603698811
960	0.1627757973	0.9603698811
961	0.1627624841	0.9603698811
962	0.1626814754	0.9603698811
963	0.162666992	0.9603698811
964	0.1625786808	0.9603698811
965	0.1625038404	0.9603698811
966	0.1621360552	0.9603698811
967	0.1621223919	0.9603698811
968	0.1620835236	0.9603698811
969	0.1619443055	0.9603698811
970	0.1618754272	0.9603698811
971	0.1618270671	0.9603698811
972	0.161729524	0.9603698811
973	0.1616338323	0.9603698811
974	0.1615714096	0.9603698811
975	0.1614118378	0.9603698811
976	0.1612579698	0.9603698811
977	0.1611224097	0.9603698811
978	0.1610675379	0.9603698811
979	0.160974653	0.9603698811
980	0.1608908124	0.9603698811
981	0.160725134	0.9603698811
982	0.1606899184	0.9603698811
983	0.1606797449	0.9603698811
984	0.1604724405	0.9616908851
985	0.160382259	0.9616908851
986	0.1602129099	0.963011889
987	0.1601851931	0.963011889
988	0.1600664622	0.963011889
989	0.1600353819	0.963011889
990	0.1599691865	0.963011889
991	0.1599478289	0.963011889
992	0.1598556769	0.963011889
993	0.1598073484	0.963011889
994	0.1597784822	0.963011889
995	0.1596815589	0.963011889
996	0.1595039384	0.963011889
997	0.1594683288	0.963011889
998	0.1593089712	0.963011889
999	0.1590065798	0.963011889
