iter	Passed	Remaining
130	3316	22001
131	3338	21950
132	3350	21841
133	3359	21713
134	3383	21677
135	3395	21571
136	3417	21524
137	3429	21420
138	3451	21378
139	3479	21374
140	3507	21365
141	3534	21359
142	3566	21373
143	3593	21363
144	3603	21251
145	3629	21230
146	3656	21216
147	3685	21214
148	3714	21212
149	3744	21218
150	3771	21207
151	3796	21179
152	3822	21158
153	3846	21132
154	3871	21103
155	3894	21069
156	3926	21084
157	3955	21081
158	3987	21088
159	3997	20987
160	4021	20959
161	4032	20858
162	4055	20825
163	4078	20787
164	4102	20760
165	4133	20766
166	4163	20769
167	4190	20753
168	4214	20725
169	4238	20695
170	4260	20657
171	4283	20622
172	4298	20548
173	4324	20529
174	4335	20437
175	4366	20441
176	4377	20353
177	4403	20337
178	4415	20253
179	4439	20225
180	4467	20216
181	4486	20162
182	4516	20161
183	4527	20080
184	4561	20096
185	4592	20100
186	4606	20025
187	4632	20010
188	4652	19965
189	4664	19886
190	4685	19846
191	4708	19815
192	4732	19789
193	4761	19784
194	4800	19818
195	4826	19796
196	4844	19748
197	4871	19732
198	4882	19651
199	4911	19645
200	4936	19623
201	4968	19627
202	4984	19571
203	5012	19560
204	5038	19538
205	5061	19507
206	5084	19478
207	5108	19451
208	5132	19423
209	5160	19413
210	5177	19359
211	5207	19356
212	5242	19369
213	5272	19364
214	5298	19344
215	5307	19262
216	5320	19198
217	5346	19178
218	5375	19170
219	5409	19177
220	5421	19108
221	5454	19113
222	5481	19100
223	5510	19088
224	5535	19067
225	5550	19008
226	5569	18965
227	5591	18933
228	5627	18947
229	5644	18897
230	5672	18883
231	5695	18854
232	5707	18789
233	5731	18761
234	5753	18730
235	5778	18705
236	5804	18687
237	5838	18693
238	5871	18694
239	5899	18681
240	5926	18663
241	5948	18632
242	5971	18602
243	5995	18576
244	6022	18557
245	6053	18554
246	6082	18543
247	6107	18520
248	6129	18488
249	6148	18446
250	6168	18405
251	6190	18375
252	6214	18347
253	6240	18328
254	6271	18323
255	6300	18311
256	6327	18291
257	6350	18262
258	6372	18231
259	6395	18202
260	6417	18171
261	6445	18154
262	6472	18138
263	6504	18134
264	6534	18123
265	6563	18111
266	6588	18088
267	6615	18069
268	6641	18047
269	6673	18044
270	6708	18046
271	6739	18036
272	6762	18007
273	6789	17990
274	6817	17972
275	6842	17950
276	6869	17931
277	6901	17923
278	6932	17913
279	6957	17891
280	6981	17863
281	7005	17837
282	7032	17817
283	7059	17796
284	7086	17777
285	7115	17764
286	7150	17764
287	7182	17755
288	7209	17736
289	7239	17725
290	7267	17706
291	7290	17676
292	7312	17645
293	7339	17623
294	7371	17616
295	7395	17590
296	7420	17563
297	7443	17533
298	7466	17505
299	7490	17478
300	7516	17455
301	7545	17440
302	7577	17430
303	7613	17429
304	7643	17417
305	7670	17397
306	7698	17377
307	7726	17359
308	7754	17340
309	7783	17325
310	7812	17308
311	7836	17280
312	7860	17251
313	7882	17220
314	7905	17190
315	7927	17159
316	7949	17127
317	7976	17106
318	8008	17096
319	8041	17088
320	8068	17067
321	8094	17043
322	8122	17025
323	8148	17000
324	8177	16983
325	8208	16970
326	8238	16956
327	8266	16936
328	8295	16917
329	8323	16898
330	8347	16870
331	8369	16839
332	8396	16818
333	8426	16803
334	8456	16786
335	8481	16760
336	8505	16733
337	8528	16703
338	8552	16676
339	8576	16647
340	8600	16620
341	8630	16604
342	8662	16592
343	8691	16574
344	8718	16552
345	8745	16530
346	8768	16500
347	8791	16471
348	8817	16447
349	8848	16433
350	8874	16408
351	8900	16384
352	8927	16362
353	8955	16342
354	8982	16320
355	9010	16300
356	9040	16282
357	9072	16269
358	9100	16249
359	9123	16220
360	9147	16191
361	9169	16160
362	9192	16131
363	9215	16101
364	9238	16071
365	9267	16053
366	9304	16048
367	9334	16030
368	9364	16013
369	9391	15990
370	9417	15966
371	9437	15932
372	9463	15908
373	9493	15890
374	9522	15871
375	9551	15851
376	9576	15824
377	9598	15794
378	9621	15764
379	9644	15734
380	9666	15705
381	9688	15674
382	9715	15651
383	9746	15634
384	9775	15615
385	9800	15588
386	9829	15570
387	9858	15549
388	9885	15527
389	9913	15505
390	9944	15489
391	9976	15474
392	10002	15448
393	10026	15420
394	10049	15392
395	10072	15363
396	10096	15334
397	10119	15306
398	10141	15276
399	10167	15251
400	10199	15235
401	10227	15214
402	10252	15187
403	10276	15159
404	10299	15130
405	10325	15106
406	10352	15083
407	10378	15059
408	10412	15045
409	10446	15032
410	10473	15009
411	10495	14979
412	10518	14950
413	10542	14922
414	10565	14893
415	10590	14867
416	10622	14850
417	10654	14834
418	10678	14807
419	10702	14779
420	10725	14750
421	10746	14718
422	10769	14690
423	10792	14662
424	10824	14645
425	10859	14632
426	10887	14610
427	10914	14586
428	10942	14564
429	10969	14541
430	10996	14517
431	11028	14501
432	11056	14478
433	11081	14451
434	11104	14423
435	11126	14393
436	11149	14363
437	11172	14334
438	11195	14306
439	11221	14281
440	11254	14266
441	11284	14246
442	11312	14223
443	11336	14195
444	11359	14167
445	11381	14137
446	11405	14109
447	11430	14083
448	11461	14065
449	11493	14047
450	11521	14025
451	11548	14001
452	11575	13977
453	11602	13953
454	11628	13929
455	11657	13907
456	11687	13886
457	11712	13860
458	11737	13833
459	11760	13806
460	11786	13780
461	11809	13751
462	11831	13722
463	11861	13702
464	11890	13680
465	11918	13657
466	11942	13630
467	11967	13604
468	11997	13583
469	12028	13563
470	12061	13546
471	12095	13530
472	12125	13509
473	12153	13486
474	12178	13460
475	12203	13434
476	12225	13404
477	12248	13375
478	12272	13348
479	12301	13326
480	12334	13308
481	12366	13289
482	12395	13268
483	12423	13244
484	12449	13219
485	12478	13197
486	12508	13176
487	12533	13150
488	12557	13122
489	12580	13094
490	12604	13066
491	12627	13038
492	12652	13011
493	12680	12988
494	12711	12968
495	12741	12946
496	12773	12927
497	12801	12904
498	12827	12878
499	12854	12854
500	12880	12828
501	12907	12805
502	12938	12784
503	12968	12762
504	12998	12741
505	13024	12715
506	13048	12687
507	13074	12663
508	13101	12638
509	13126	12611
510	13153	12587
511	13185	12567
512	13217	12547
513	13241	12520
514	13265	12492
515	13288	12463
516	13311	12435
517	13333	12406
518	13356	12378
519	13389	12359
520	13423	12340
521	13450	12316
522	13476	12291
523	13503	12266
524	13532	12243
525	13562	12221
526	13598	12204
527	13631	12185
528	13657	12160
529	13683	12134
530	13710	12109
531	13737	12084
532	13765	12060
533	13796	12039
534	13827	12017
535	13855	11993
536	13879	11966
537	13901	11937
538	13924	11909
539	13946	11879
540	13968	11851
541	13991	11822
542	14017	11797
543	14048	11775
544	14078	11753
545	14106	11729
546	14134	11705
547	14160	11679
548	14187	11655
549	14212	11628
550	14240	11603
551	14268	11580
552	14297	11556
553	14321	11529
554	14349	11505
555	14375	11480
556	14402	11454
557	14428	11429
558	14459	11407
559	14489	11384
560	14523	11364
561	14548	11338
562	14572	11311
563	14594	11282
564	14617	11254
565	14641	11226
566	14665	11199
567	14694	11176
568	14724	11153
569	14751	11128
570	14774	11100
571	14798	11073
572	14822	11045
573	14845	11017
574	14870	10991
575	14901	10969
576	14930	10945
577	14957	10920
578	14979	10892
579	15008	10868
580	15036	10843
581	15062	10818
582	15090	10794
583	15125	10774
584	15152	10749
585	15177	10722
586	15199	10694
587	15222	10666
588	15246	10638
589	15269	10610
590	15291	10582
591	15324	10561
592	15355	10539
593	15386	10516
594	15415	10492
595	15443	10468
596	15471	10443
597	15500	10419
598	15527	10394
599	15557	10371
600	15581	10344
601	15606	10318
602	15629	10289
603	15651	10261
604	15675	10234
605	15698	10206
606	15725	10181
607	15755	10157
608	15787	10136
609	15814	10111
610	15840	10085
611	15868	10060
612	15896	10035
613	15921	10009
614	15948	9983
615	15979	9961
616	16008	9936
617	16032	9909
618	16060	9885
619	16089	9861
620	16115	9835
621	16143	9810
622	16172	9786
623	16204	9764
624	16229	9737
625	16253	9710
626	16276	9682
627	16298	9654
628	16322	9627
629	16347	9600
630	16375	9576
631	16408	9554
632	16443	9533
633	16472	9509
634	16499	9484
635	16524	9457
636	16546	9429
637	16569	9401
638	16595	9375
639	16630	9354
640	16657	9329
641	16682	9302
642	16709	9277
643	16736	9251
644	16763	9226
645	16789	9200
646	16820	9177
647	16851	9154
648	16880	9129
649	16903	9101
650	16926	9074
651	16948	9045
652	16971	9018
653	16994	8990
654	17017	8963
655	17042	8936
656	17073	8913
657	17104	8890
658	17131	8864
659	17157	8838
660	17186	8814
661	17213	8788
662	17241	8763
663	17273	8740
664	17307	8718
665	17336	8694
666	17362	8668
667	17386	8641
668	17408	8613
669	17432	8586
670	17455	8558
671	17479	8531
672	17513	8509
673	17547	8487
674	17577	8463
675	17603	8437
676	17628	8410
677	17657	8385
678	17686	8361
679	17719	8338
680	17746	8313
681	17770	8285
682	17792	8258
683	17817	8231
684	17841	8204
685	17869	8179
686	17898	8154
687	17931	8131
688	17965	8109
689	17993	8083
690	18017	8056
691	18042	8030
692	18072	8006
693	18099	7980
694	18130	7956
695	18163	7933
696	18195	7909
697	18223	7884
698	18248	7858
699	18270	7830
700	18293	7802
701	18316	7775
702	18342	7749
703	18371	7724
704	18402	7700
705	18428	7673
706	18451	7646
707	18474	7619
708	18497	7592
709	18520	7564
710	18542	7537
711	18571	7512
712	18604	7488
713	18636	7464
714	18663	7439
715	18688	7412
716	18713	7386
717	18742	7361
718	18769	7335
719	18799	7310
720	18834	7288
721	18863	7263
722	18891	7237
723	18921	7213
724	18948	7187
725	18974	7161
726	18999	7134
727	19026	7108
728	19054	7083
729	19083	7058
730	19108	7031
731	19132	7004
732	19155	6977
733	19178	6950
734	19201	6922
735	19223	6895
736	19250	6869
737	19281	6845
738	19309	6819
739	19333	6792
740	19356	6765
741	19382	6739
742	19409	6713
743	19436	6687
744	19465	6662
745	19496	6638
746	19527	6613
747	19551	6586
748	19574	6559
749	19597	6532
750	19621	6505
751	19644	6478
752	19676	6454
753	19710	6430
754	19742	6406
755	19770	6381
756	19799	6355
757	19824	6329
758	19851	6303
759	19883	6278
760	19915	6254
761	19946	6229
762	19971	6203
763	19994	6176
764	20016	6148
765	20039	6121
766	20062	6094
767	20085	6067
768	20115	6042
769	20146	6017
770	20174	5992
771	20199	5965
772	20221	5938
773	20244	5911
774	20266	5883
775	20298	5859
776	20331	5835
777	20363	5810
778	20394	5785
779	20424	5760
780	20446	5733
781	20469	5706
782	20492	5679
783	20520	5653
784	20549	5628
785	20576	5602
786	20601	5575
787	20624	5548
788	20647	5521
789	20669	5494
790	20692	5467
791	20714	5440
792	20740	5414
793	20771	5388
794	20804	5364
795	20833	5339
796	20861	5313
797	20889	5287
798	20915	5261
799	20941	5235
800	20971	5210
801	21019	5189
802	21046	5163
803	21072	5137
804	21097	5110
805	21125	5084
806	21147	5057
807	21170	5030
808	21199	5005
809	21230	4979
810	21257	4954
811	21287	4928
812	21312	4902
813	21339	4876
814	21366	4850
815	21401	4825
816	21445	4803
817	21469	4776
818	21493	4750
819	21516	4723
820	21538	4695
821	21561	4668
822	21584	4642
823	21609	4615
824	21641	4590
825	21669	4564
826	21697	4538
827	21722	4512
828	21744	4485
829	21767	4458
830	21790	4431
831	21814	4404
832	21842	4379
833	21874	4353
834	21900	4327
835	21924	4300
836	21947	4274
837	21974	4248
838	22001	4222
839	22032	4196
840	22065	4171
841	22097	4146
842	22125	4120
843	22151	4094
844	22176	4067
845	22204	4041
846	22230	4015
847	22258	3989
848	22292	3964
849	22323	3939
850	22349	3913
851	22378	3887
852	22405	3861
853	22429	3834
854	22456	3808
855	22486	3782
856	22517	3757
857	22544	3731
858	22571	3705
859	22604	3679
860	22633	3653
861	22659	3627
862	22692	3602
863	22723	3576
864	22753	3551
865	22778	3524
866	22805	3498
867	22830	3471
868	22856	3445
869	22882	3419
870	22911	3393
871	22944	3367
872	22972	3341
873	22996	3315
874	23020	3288
875	23043	3261
876	23066	3235
877	23089	3208
878	23112	3181
879	23144	3156
880	23178	3130
881	23209	3105
882	23238	3079
883	23267	3053
884	23294	3026
885	23319	3000
886	23345	2974
887	23377	2948
888	23410	2923
889	23440	2897
890	23467	2870
891	23496	2844
892	23524	2818
893	23547	2792
894	23575	2765
895	23605	2739
896	23637	2714
897	23665	2688
898	23692	2661
899	23717	2635
900	23746	2609
901	23772	2582
902	23800	2556
903	23829	2530
904	23857	2504
905	23886	2478
906	23912	2451
907	23940	2425
908	23965	2399
909	23992	2372
910	24023	2347
911	24055	2321
912	24083	2294
913	24108	2268
914	24131	2241
915	24154	2215
916	24175	2188
917	24197	2161
918	24220	2134
919	24248	2108
920	24277	2082
921	24311	2056
922	24339	2030
923	24367	2004
924	24393	1977
925	24419	1951
926	24445	1925
927	24476	1899
928	24504	1872
929	24532	1846
930	24558	1820
931	24584	1793
932	24612	1767
933	24640	1741
934	24666	1714
935	24697	1688
936	24729	1662
937	24761	1636
938	24788	1610
939	24813	1583
940	24836	1557
941	24859	1530
942	24882	1504
943	24906	1477
944	24936	1451
945	24968	1425
946	24998	1399
947	25025	1372
948	25051	1346
949	25079	1319
950	25105	1293
951	25135	1267
952	25167	1241
953	25197	1214
954	25223	1188
955	25251	1162
956	25278	1135
957	25300	1109
958	25323	1082
959	25350	1056
960	25380	1030
961	25411	1003
962	25436	977
963	25459	950
964	25481	924
965	25503	897
966	25526	871
967	25554	844
968	25587	818
969	25619	792
970	25648	766
971	25675	739
972	25701	713
973	25724	686
974	25747	660
975	25773	633
976	25803	607
977	25830	581
978	25855	554
979	25878	528
980	25900	501
981	25924	475
982	25947	448
983	25970	422
984	25994	395
985	26024	369
986	26053	343
987	26078	316
988	26101	290
989	26132	263
990	26159	237
991	26185	211
992	26216	184
993	26249	158
994	26278	132
995	26302	105
996	26325	79
997	26348	52
998	26374	26
999	26402	0
