iter	Logloss	Accuracy
92	0.3459464734	0.8723702665
93	0.3458003407	0.8681626928
94	0.3452507757	0.8723702665
95	0.3445674574	0.8723702665
96	0.3443026685	0.8709677419
97	0.3434892886	0.8723702665
98	0.343193663	0.8723702665
99	0.3421799036	0.8751753156
100	0.3417920136	0.8751753156
101	0.3415390246	0.8765778401
102	0.3406315881	0.8765778401
103	0.3398676068	0.8765778401
104	0.3396081552	0.8765778401
105	0.339197235	0.8779803647
106	0.3388235451	0.8779803647
107	0.3380905019	0.8779803647
108	0.3372695961	0.8779803647
109	0.3372526667	0.8779803647
110	0.3365391901	0.8807854137
111	0.3365251042	0.8807854137
112	0.3360928327	0.8807854137
113	0.3356094145	0.8807854137
114	0.3349052091	0.8779803647
115	0.3337272287	0.8793828892
116	0.3333350374	0.8793828892
117	0.3317173069	0.8793828892
118	0.3307392312	0.8807854137
119	0.3299821758	0.8807854137
120	0.3299119028	0.8807854137
121	0.3295353224	0.8807854137
122	0.3288153979	0.8821879383
123	0.3279812483	0.8821879383
124	0.3278742607	0.8821879383
125	0.3270139643	0.8835904628
126	0.3263192681	0.8835904628
127	0.3260035183	0.8821879383
128	0.3251497727	0.8835904628
129	0.3249632226	0.8849929874
130	0.3244524198	0.8835904628
131	0.3243545922	0.8835904628
132	0.3241639497	0.8849929874
133	0.324156312	0.8849929874
134	0.3236535025	0.8849929874
135	0.3236117942	0.8849929874
136	0.3231581956	0.8849929874
137	0.3230667573	0.8849929874
138	0.3229178866	0.8849929874
139	0.3224899932	0.8849929874
140	0.322282032	0.8849929874
141	0.3221789266	0.8849929874
142	0.3217369278	0.8863955119
143	0.3210263526	0.8877980365
144	0.3210258126	0.8877980365
145	0.3199632122	0.8877980365
146	0.3197910383	0.8877980365
147	0.3183129101	0.8877980365
148	0.3175726728	0.8877980365
149	0.3171191586	0.8863955119
150	0.3170616087	0.8863955119
151	0.3169190919	0.8863955119
152	0.3163412597	0.8863955119
153	0.3158506784	0.8863955119
154	0.3156528283	0.8863955119
155	0.3152362305	0.8863955119
156	0.3148912084	0.8863955119
157	0.3142817146	0.8877980365
158	0.3135258455	0.889200561
159	0.3135258421	0.889200561
160	0.3131224148	0.889200561
161	0.313083843	0.889200561
162	0.3125568234	0.889200561
163	0.3117510389	0.8906030856
164	0.3115111581	0.8920056101
165	0.3114097524	0.8920056101
166	0.3111307109	0.8920056101
167	0.3104944807	0.8920056101
168	0.3102216653	0.8920056101
169	0.3096180526	0.8920056101
170	0.309462518	0.8920056101
171	0.3092720264	0.8920056101
172	0.3092581511	0.8920056101
173	0.3088971862	0.8920056101
174	0.3088951666	0.8920056101
175	0.3080872644	0.8906030856
176	0.3080872637	0.8906030856
177	0.3075024485	0.8906030856
178	0.3074682021	0.8906030856
179	0.3061853065	0.8920056101
180	0.3058510399	0.8920056101
181	0.3058302407	0.8920056101
182	0.3054936233	0.8920056101
183	0.305492965	0.8920056101
184	0.3047982708	0.8920056101
185	0.304584189	0.8920056101
186	0.3045462889	0.8920056101
187	0.3042013893	0.8934081346
188	0.3041259304	0.8948106592
189	0.3041090285	0.8948106592
190	0.3038350145	0.8948106592
191	0.3036514826	0.8948106592
192	0.3029860908	0.8990182328
193	0.3023249598	0.8976157083
194	0.3019000594	0.8990182328
195	0.3015442603	0.8976157083
196	0.301328814	0.8976157083
197	0.3012783744	0.8976157083
198	0.3012429798	0.8976157083
199	0.3005959402	0.9004207574
200	0.3004242973	0.8990182328
201	0.3000411702	0.9004207574
202	0.2999250323	0.9004207574
203	0.2995968192	0.9004207574
204	0.2985879176	0.9018232819
205	0.297998692	0.9018232819
206	0.29780861	0.9018232819
207	0.297650669	0.9018232819
208	0.2974955949	0.9018232819
209	0.2970360268	0.9018232819
210	0.2969798802	0.9018232819
211	0.2968599117	0.9018232819
212	0.2965555502	0.9018232819
213	0.296223838	0.9018232819
214	0.2956674378	0.9032258065
215	0.295667434	0.9032258065
216	0.295661289	0.9032258065
217	0.2952824496	0.9018232819
218	0.2947776297	0.9018232819
219	0.2941168469	0.8990182328
220	0.2941085062	0.8990182328
221	0.2937274088	0.9004207574
222	0.2929542551	0.9004207574
223	0.2926733007	0.9004207574
224	0.2926192451	0.9004207574
225	0.292586789	0.9004207574
226	0.2925011934	0.9004207574
227	0.2924585687	0.9018232819
228	0.2921762763	0.9004207574
229	0.2921127816	0.9004207574
230	0.2919046483	0.9004207574
231	0.2917003093	0.9004207574
232	0.2916681901	0.9004207574
233	0.2911668718	0.9004207574
234	0.290608771	0.9018232819
235	0.2902458412	0.9018232819
236	0.2897779816	0.9032258065
237	0.2894230276	0.9032258065
238	0.2889724888	0.9032258065
239	0.2888274381	0.9032258065
240	0.2884901581	0.9032258065
241	0.2882086518	0.9032258065
242	0.2878232061	0.904628331
243	0.2874514208	0.904628331
244	0.2872757057	0.9060308555
245	0.2872384083	0.9060308555
246	0.2869382716	0.9060308555
247	0.2865600304	0.904628331
248	0.2859980835	0.9060308555
249	0.2859173263	0.9060308555
250	0.2858524153	0.9060308555
251	0.2858113849	0.9060308555
252	0.2855632848	0.9060308555
253	0.2852906939	0.9060308555
254	0.2851190856	0.9060308555
255	0.2849262278	0.9074333801
256	0.2848822701	0.9074333801
257	0.284841622	0.9074333801
258	0.2845632259	0.9074333801
259	0.2838778733	0.9088359046
260	0.2834657782	0.9088359046
261	0.2833064981	0.9088359046
262	0.2832298049	0.9088359046
263	0.283204166	0.9088359046
264	0.2831532818	0.9088359046
265	0.2828943798	0.9088359046
266	0.2817653536	0.9102384292
267	0.2814489258	0.9102384292
268	0.2813239368	0.9102384292
269	0.28098322	0.9102384292
270	0.2809591876	0.9102384292
271	0.2809221744	0.9102384292
272	0.2807258259	0.9102384292
273	0.2806377898	0.9102384292
274	0.2805592113	0.9102384292
275	0.2800292486	0.9116409537
276	0.2791964439	0.9088359046
277	0.2786148043	0.9088359046
278	0.2783641541	0.9088359046
279	0.2783452983	0.9088359046
280	0.2781012594	0.9088359046
281	0.2776692244	0.9102384292
282	0.2771982877	0.9116409537
283	0.2768776214	0.9116409537
284	0.2762843333	0.9116409537
285	0.2761461932	0.9116409537
286	0.2761060411	0.9116409537
287	0.2757889577	0.9116409537
288	0.2752906566	0.9116409537
289	0.2752283968	0.9116409537
290	0.2747501163	0.9116409537
291	0.2742539179	0.9102384292
292	0.2736917792	0.9102384292
293	0.2736739901	0.9102384292
294	0.273086749	0.9102384292
295	0.2730332938	0.9102384292
296	0.2725957964	0.9116409537
297	0.2721133423	0.9130434783
298	0.2720953089	0.9130434783
299	0.2715350846	0.9144460028
300	0.2713573962	0.9116409537
301	0.2712642962	0.9116409537
302	0.2708447692	0.9144460028
303	0.270780064	0.9144460028
304	0.270714319	0.9144460028
305	0.270413619	0.9158485273
306	0.2703538851	0.9158485273
307	0.2703020476	0.9158485273
308	0.2702466116	0.9158485273
309	0.2702052344	0.9158485273
310	0.2701870983	0.9158485273
311	0.2701635225	0.9158485273
312	0.269440224	0.9158485273
313	0.2689719708	0.9186535764
314	0.2682963478	0.9186535764
315	0.2679656788	0.9186535764
316	0.2678885774	0.9186535764
317	0.2675050551	0.9186535764
318	0.26712853	0.9186535764
319	0.2667050415	0.920056101
320	0.2663649635	0.920056101
321	0.2655982892	0.9186535764
322	0.2649224247	0.9186535764
323	0.264900332	0.9186535764
324	0.264849924	0.9186535764
325	0.2643502721	0.9186535764
326	0.2643387902	0.9186535764
327	0.263941649	0.9186535764
328	0.2636452221	0.9186535764
329	0.2632714675	0.920056101
330	0.2624966189	0.9228611501
331	0.2619070731	0.9214586255
332	0.2615223401	0.9214586255
333	0.2608928633	0.9228611501
334	0.2605601592	0.9228611501
335	0.2603305945	0.9228611501
336	0.2600654733	0.9228611501
337	0.260023328	0.9228611501
338	0.2594598591	0.9242636746
339	0.2592129213	0.9242636746
340	0.2587086973	0.9242636746
341	0.2586221382	0.9242636746
342	0.2585116678	0.9242636746
343	0.2577445946	0.9256661992
344	0.2577053282	0.9256661992
345	0.2576496794	0.9256661992
346	0.257588092	0.9256661992
347	0.2570749201	0.9256661992
348	0.257032619	0.9256661992
349	0.2566915726	0.9256661992
350	0.2566514311	0.9256661992
351	0.256253984	0.9256661992
352	0.2559102924	0.9256661992
353	0.2558716643	0.9256661992
354	0.2558355963	0.9256661992
355	0.2558059403	0.9256661992
356	0.2556856978	0.9256661992
357	0.2556737203	0.9256661992
358	0.2553069956	0.9242636746
359	0.2552829004	0.9242636746
360	0.2548740835	0.9242636746
361	0.254820791	0.9242636746
362	0.2545443883	0.9242636746
363	0.254534219	0.9242636746
364	0.2543309057	0.9256661992
365	0.2540065371	0.9242636746
366	0.253662374	0.9242636746
367	0.2533332926	0.9242636746
368	0.2531917355	0.9242636746
369	0.2531492372	0.9242636746
370	0.2531160114	0.9242636746
371	0.2530686418	0.9242636746
372	0.2526557328	0.9242636746
373	0.2521242127	0.9228611501
374	0.252056528	0.9228611501
375	0.2511627902	0.9228611501
376	0.250917093	0.9256661992
377	0.2506208141	0.9256661992
378	0.2504561366	0.9256661992
379	0.2501814677	0.9256661992
380	0.2498533414	0.9256661992
381	0.2498490536	0.9256661992
382	0.2498381614	0.9256661992
383	0.2490982139	0.9256661992
384	0.2482748011	0.9242636746
385	0.2478429074	0.9242636746
386	0.2476472494	0.9242636746
387	0.2470562505	0.9242636746
388	0.2467189434	0.9242636746
389	0.2467106127	0.9242636746
390	0.2464841469	0.9256661992
391	0.2461145959	0.9256661992
392	0.245615691	0.9242636746
393	0.2454930754	0.9242636746
394	0.2453084536	0.9242636746
395	0.2452791823	0.9242636746
396	0.244990966	0.9242636746
397	0.2449783482	0.9242636746
398	0.2448524392	0.9242636746
399	0.2446244305	0.9242636746
400	0.2441711605	0.9256661992
401	0.2439689384	0.9256661992
402	0.2438864549	0.9256661992
403	0.2434807005	0.9256661992
404	0.2431179146	0.9256661992
405	0.2429065459	0.9256661992
406	0.2421399536	0.9256661992
407	0.242132214	0.9256661992
408	0.2417905739	0.9256661992
409	0.2411655427	0.9256661992
410	0.2407671126	0.9270687237
411	0.2407059128	0.9270687237
412	0.2400456015	0.9270687237
413	0.2398769112	0.9270687237
414	0.2390734413	0.9270687237
415	0.2388762961	0.9270687237
416	0.2385282015	0.9270687237
417	0.2383335977	0.9270687237
418	0.2382168576	0.9270687237
419	0.237360481	0.9270687237
420	0.2372947242	0.9256661992
421	0.2370365744	0.9242636746
422	0.2366409751	0.9256661992
423	0.2366164623	0.9256661992
424	0.236456929	0.9270687237
425	0.2359985701	0.9270687237
426	0.2357875727	0.9270687237
427	0.2353413625	0.9270687237
428	0.2352810771	0.9270687237
429	0.2346105873	0.9270687237
430	0.2342775714	0.9270687237
431	0.2340548335	0.9270687237
432	0.2336879236	0.9284712482
433	0.2335289284	0.9270687237
434	0.233231268	0.9270687237
435	0.2330279576	0.9270687237
436	0.2327002693	0.9270687237
437	0.2326346797	0.9270687237
438	0.2324941094	0.9270687237
439	0.2324427179	0.9270687237
440	0.2322070111	0.9284712482
441	0.231737867	0.9284712482
442	0.231701339	0.9284712482
443	0.2316908615	0.9284712482
444	0.231660948	0.9284712482
445	0.2316364427	0.9284712482
446	0.2309191923	0.9284712482
447	0.2307406099	0.9284712482
448	0.2302543239	0.9284712482
449	0.2299083467	0.9270687237
450	0.2296096311	0.9284712482
451	0.2294982877	0.9284712482
452	0.2292502205	0.9284712482
453	0.2289554324	0.9298737728
454	0.2287056583	0.9298737728
455	0.2283544456	0.9298737728
456	0.2281358753	0.9298737728
457	0.2280304815	0.9298737728
458	0.2278516296	0.9298737728
459	0.227518341	0.9298737728
460	0.2270998017	0.9298737728
461	0.2270945234	0.9298737728
462	0.2270428548	0.9298737728
463	0.2267327746	0.9298737728
464	0.2267251136	0.9298737728
465	0.2262965178	0.9312762973
466	0.2259225233	0.9312762973
467	0.2256704622	0.9312762973
468	0.2256604414	0.9312762973
469	0.22507658	0.9312762973
470	0.2246871308	0.9312762973
471	0.2244456422	0.9312762973
472	0.2242315799	0.9326788219
473	0.2240539617	0.9326788219
474	0.2236430736	0.9326788219
475	0.2233710631	0.9326788219
476	0.2232306758	0.9326788219
477	0.2230318031	0.9326788219
478	0.2229510146	0.9326788219
479	0.2228961498	0.9326788219
480	0.222718202	0.9326788219
481	0.2226746387	0.9326788219
482	0.2223689327	0.9326788219
483	0.2223518349	0.9326788219
484	0.2220919149	0.9340813464
485	0.2218283641	0.9340813464
486	0.2217823493	0.9340813464
487	0.221753124	0.9340813464
488	0.221298452	0.9326788219
489	0.2212515612	0.9326788219
490	0.2207358502	0.9326788219
491	0.2203753713	0.9326788219
492	0.2200469825	0.9326788219
493	0.2198093905	0.9326788219
494	0.2197105775	0.9326788219
495	0.2196081641	0.9340813464
496	0.2195924697	0.9340813464
497	0.2194874651	0.9340813464
498	0.2193390022	0.9340813464
499	0.2193291876	0.9340813464
500	0.2190977474	0.9340813464
501	0.2189147157	0.9340813464
502	0.2185486474	0.9340813464
503	0.2184970921	0.9340813464
504	0.2183059837	0.9340813464
505	0.2181152043	0.9340813464
506	0.2180786064	0.9340813464
507	0.2178463559	0.9340813464
508	0.2172913929	0.9326788219
509	0.2167976859	0.9326788219
510	0.2165953576	0.9326788219
511	0.2164039444	0.9326788219
512	0.2163375901	0.9326788219
513	0.2160750016	0.9326788219
514	0.2157226896	0.9326788219
515	0.2156224108	0.9326788219
516	0.2154855995	0.9326788219
517	0.2153923178	0.9326788219
518	0.2151175769	0.9326788219
519	0.2144721407	0.9326788219
520	0.2142750904	0.9326788219
521	0.2142536427	0.9326788219
522	0.213955961	0.9326788219
523	0.2138676237	0.9326788219
524	0.2137573185	0.9326788219
525	0.2133651811	0.9326788219
526	0.2130309124	0.935483871
527	0.2129678832	0.935483871
528	0.212918691	0.935483871
529	0.2128891423	0.935483871
530	0.2128241038	0.935483871
531	0.2124645681	0.9340813464
532	0.2124602725	0.9340813464
533	0.21223834	0.9340813464
534	0.2119967354	0.935483871
535	0.2118316385	0.935483871
536	0.2117968171	0.935483871
537	0.2117507137	0.935483871
538	0.2112989519	0.935483871
539	0.2112932249	0.935483871
540	0.2108526301	0.935483871
541	0.2106382945	0.935483871
542	0.2105590975	0.935483871
543	0.210362927	0.935483871
544	0.2100988113	0.935483871
545	0.2096641042	0.935483871
546	0.2093139936	0.9368863955
547	0.2092800118	0.9368863955
548	0.2091824034	0.9368863955
549	0.2089454545	0.9368863955
550	0.2087200447	0.9368863955
551	0.2086818006	0.9368863955
552	0.2083826472	0.9368863955
553	0.2081417968	0.9368863955
554	0.2080232502	0.9368863955
555	0.2079816402	0.9368863955
556	0.2076757621	0.9368863955
557	0.207648804	0.9368863955
558	0.2075172065	0.9368863955
559	0.2074887351	0.9368863955
560	0.2071026799	0.935483871
561	0.2066942769	0.9368863955
562	0.2063461094	0.935483871
563	0.2060798499	0.935483871
564	0.2057615472	0.935483871
565	0.2054925511	0.935483871
566	0.2053719256	0.9368863955
567	0.205263893	0.935483871
568	0.2050077929	0.935483871
569	0.2044241619	0.935483871
570	0.2039157531	0.9368863955
571	0.2037260687	0.9368863955
572	0.2036576382	0.9368863955
573	0.2034437276	0.9368863955
574	0.2030278593	0.9368863955
575	0.2027696889	0.9368863955
576	0.2026962631	0.9368863955
577	0.2025536194	0.9368863955
578	0.2023410967	0.9368863955
579	0.2021543377	0.9368863955
580	0.2018218295	0.9368863955
581	0.2015893895	0.9368863955
582	0.2014936105	0.9368863955
583	0.2012803821	0.9368863955
584	0.2008731741	0.935483871
585	0.2005761819	0.935483871
586	0.2005054252	0.935483871
587	0.2002512055	0.935483871
588	0.1998916119	0.9368863955
589	0.1997130856	0.9368863955
590	0.1996188239	0.9368863955
591	0.1994602767	0.9368863955
592	0.1992783411	0.9368863955
593	0.199265671	0.9368863955
594	0.1991441366	0.9368863955
595	0.1986330114	0.9368863955
596	0.1986261055	0.9368863955
597	0.1984990452	0.9368863955
598	0.198254525	0.9368863955
599	0.1979620855	0.9368863955
600	0.1976188492	0.9382889201
601	0.1973418077	0.9382889201
602	0.1973172339	0.9382889201
603	0.197111423	0.9382889201
604	0.1968699707	0.9382889201
605	0.1967336705	0.9382889201
606	0.196635769	0.9382889201
607	0.1965561242	0.9382889201
608	0.1964621736	0.9382889201
609	0.1963745931	0.9382889201
610	0.1963282531	0.9382889201
611	0.1958780752	0.9382889201
612	0.1956322417	0.9382889201
613	0.195390579	0.9382889201
614	0.1951001788	0.9382889201
615	0.1948595038	0.9382889201
616	0.1948124245	0.9382889201
617	0.1946690978	0.9382889201
618	0.1945806866	0.9382889201
619	0.1943301171	0.9382889201
620	0.1943067393	0.9382889201
621	0.1941618428	0.9382889201
622	0.1937394619	0.9382889201
623	0.1933528375	0.9382889201
624	0.1925394092	0.9382889201
625	0.1921772647	0.9382889201
626	0.1918803704	0.9382889201
627	0.1918524291	0.9382889201
628	0.1918342974	0.9382889201
629	0.1917280105	0.9382889201
630	0.1915841225	0.9382889201
631	0.1915149621	0.9382889201
632	0.1913656382	0.9396914446
633	0.1913249471	0.9396914446
634	0.1912587251	0.9396914446
635	0.1912341726	0.9382889201
636	0.1912239907	0.9382889201
637	0.1910236549	0.9396914446
638	0.1907005164	0.9410939691
639	0.1905727451	0.9396914446
640	0.1901078903	0.9410939691
641	0.1900327393	0.9410939691
642	0.189771012	0.9410939691
643	0.1895779436	0.9396914446
644	0.1893164098	0.9410939691
645	0.1892329396	0.9410939691
646	0.1891024149	0.9396914446
647	0.1890427224	0.9396914446
648	0.1886207538	0.9382889201
649	0.188199194	0.9410939691
650	0.1877043591	0.9410939691
651	0.1876379	0.9410939691
652	0.1873705515	0.9424964937
653	0.1872728282	0.9424964937
654	0.1870551639	0.9424964937
655	0.1869803969	0.9424964937
656	0.1869416126	0.9424964937
657	0.1869342448	0.9424964937
658	0.186499901	0.9438990182
659	0.1860832684	0.9438990182
660	0.1860672084	0.9438990182
661	0.1860476223	0.9438990182
662	0.1859194382	0.9438990182
663	0.18566408	0.9424964937
664	0.185486967	0.9424964937
665	0.1853555461	0.9438990182
666	0.1853495158	0.9438990182
667	0.1852916894	0.9453015428
668	0.1851721992	0.9453015428
669	0.1847715401	0.9453015428
670	0.1842137702	0.9453015428
671	0.1838141334	0.9453015428
672	0.1836917497	0.9453015428
673	0.1836512789	0.9453015428
674	0.1835379428	0.9453015428
675	0.1831734543	0.9453015428
676	0.1825288732	0.9453015428
677	0.1823907792	0.9453015428
678	0.1823387985	0.9453015428
679	0.1818799556	0.9453015428
680	0.1817559019	0.9467040673
681	0.1815229508	0.9453015428
682	0.1815102507	0.9453015428
683	0.181270505	0.9453015428
684	0.1808125621	0.9453015428
685	0.1807950407	0.9453015428
686	0.1802146307	0.9453015428
687	0.17990905	0.9453015428
688	0.1796449618	0.9453015428
689	0.1795232472	0.9453015428
690	0.1792891503	0.9467040673
691	0.1791880924	0.9453015428
692	0.1791191465	0.9467040673
693	0.1787933578	0.9467040673
694	0.1783477853	0.9467040673
695	0.1781765716	0.9467040673
696	0.1781553341	0.9467040673
697	0.1780786939	0.9467040673
698	0.1776501794	0.9467040673
699	0.1775323215	0.9467040673
700	0.177274139	0.9467040673
701	0.1772596752	0.9467040673
702	0.1768100356	0.9481065919
703	0.1766215342	0.9481065919
704	0.1764277142	0.9481065919
705	0.1763518863	0.9481065919
706	0.176227995	0.9481065919
707	0.1759422723	0.9481065919
708	0.1756860091	0.9481065919
709	0.1755439818	0.9481065919
710	0.1752810881	0.9481065919
711	0.1752276989	0.9481065919
712	0.1751975256	0.9481065919
713	0.1751714261	0.9481065919
714	0.1751538894	0.9481065919
715	0.1751414857	0.9481065919
716	0.1751019176	0.9481065919
717	0.1749356497	0.9481065919
718	0.1748462895	0.9481065919
719	0.1748049139	0.9481065919
720	0.1746158109	0.9481065919
721	0.1742869367	0.9495091164
722	0.1741813779	0.9495091164
723	0.1741471407	0.9495091164
724	0.174115093	0.9495091164
725	0.1737898633	0.9495091164
726	0.1735026093	0.9495091164
727	0.1733285209	0.9495091164
728	0.1732815555	0.9495091164
729	0.1729526851	0.9495091164
730	0.1728706235	0.9495091164
731	0.172566082	0.9495091164
732	0.1724326654	0.9495091164
733	0.1723621878	0.9495091164
734	0.1720383681	0.9495091164
735	0.1718293665	0.9495091164
736	0.1716679998	0.9495091164
737	0.1716453818	0.9495091164
738	0.1716350242	0.9495091164
739	0.1714763703	0.9495091164
740	0.1714699397	0.9495091164
741	0.1711995213	0.9481065919
742	0.1709686955	0.9481065919
743	0.1709427461	0.9481065919
744	0.1707833323	0.9481065919
745	0.1706353998	0.9481065919
746	0.1704170298	0.9495091164
747	0.1702459741	0.9495091164
748	0.1700876867	0.950911641
749	0.1698362598	0.950911641
750	0.1697527608	0.9495091164
751	0.1694938931	0.9481065919
752	0.1693930589	0.9481065919
753	0.1692852669	0.9481065919
754	0.1691549901	0.9481065919
755	0.1690635392	0.9481065919
756	0.1687766332	0.9481065919
757	0.168567514	0.9481065919
758	0.1683210756	0.9481065919
759	0.1681447129	0.9481065919
760	0.1680824188	0.9495091164
761	0.1680555082	0.9495091164
762	0.1679481803	0.9495091164
763	0.1679318797	0.9495091164
764	0.1678030994	0.9495091164
765	0.1675731654	0.9495091164
766	0.1675269148	0.9495091164
767	0.1673106491	0.9523141655
768	0.1672050322	0.9523141655
769	0.1671317651	0.9523141655
770	0.1670590338	0.9523141655
771	0.167055843	0.9523141655
772	0.1669198712	0.9523141655
773	0.1668755502	0.9523141655
774	0.1667029264	0.9523141655
775	0.1666394411	0.9523141655
776	0.1663570389	0.9523141655
777	0.1660450743	0.950911641
778	0.1659381606	0.950911641
779	0.1659255333	0.950911641
780	0.1657238456	0.950911641
781	0.1653571135	0.950911641
782	0.1650666661	0.9523141655
783	0.1650495741	0.9523141655
784	0.1649745724	0.950911641
785	0.1647336234	0.9523141655
786	0.1646465868	0.9523141655
787	0.1646247403	0.9523141655
788	0.1643026278	0.950911641
789	0.1642132989	0.950911641
790	0.1639802894	0.950911641
791	0.1639727511	0.950911641
792	0.16395257	0.950911641
793	0.1639253769	0.950911641
794	0.1637287957	0.950911641
795	0.1636390652	0.950911641
796	0.1635739503	0.950911641
797	0.1635354431	0.950911641
798	0.1634015577	0.950911641
799	0.1633604999	0.950911641
800	0.1631706468	0.950911641
801	0.163078936	0.950911641
802	0.1629780518	0.9523141655
803	0.1629458408	0.9523141655
804	0.1628872	0.950911641
805	0.1628767762	0.950911641
806	0.1627000472	0.950911641
807	0.1626803703	0.950911641
808	0.1626696274	0.950911641
809	0.1624072363	0.950911641
810	0.1623217073	0.950911641
811	0.1622961408	0.950911641
812	0.1621515669	0.950911641
813	0.1619004883	0.950911641
814	0.1617205289	0.9523141655
815	0.1615564498	0.9523141655
816	0.1614974925	0.9523141655
817	0.1613528781	0.9523141655
818	0.1613240528	0.9523141655
819	0.1612359878	0.95371669
820	0.1611514366	0.95371669
821	0.1610591988	0.95371669
822	0.1609910324	0.95371669
823	0.1609847932	0.95371669
824	0.1609756326	0.95371669
825	0.1609333055	0.95371669
826	0.1609254082	0.95371669
827	0.1607158616	0.95371669
828	0.1604347754	0.95371669
829	0.1603034211	0.95371669
830	0.1601729428	0.95371669
831	0.1600622939	0.95371669
832	0.1599670858	0.95371669
833	0.1595781091	0.95371669
834	0.1592791672	0.95371669
835	0.1590976213	0.95371669
836	0.158956139	0.95371669
837	0.1588202876	0.95371669
838	0.1583799493	0.95371669
839	0.1583694202	0.95371669
840	0.1579749365	0.95371669
841	0.1577339984	0.95371669
842	0.1575626302	0.95371669
843	0.1574099818	0.95371669
844	0.1572513846	0.95371669
845	0.1571010737	0.95371669
846	0.1569090051	0.95371669
847	0.1567987983	0.95371669
848	0.1566870387	0.95371669
849	0.1566748496	0.95371669
850	0.1565784916	0.95371669
851	0.1565534791	0.95371669
852	0.1565125367	0.95371669
853	0.1564513401	0.95371669
854	0.1561835943	0.95371669
855	0.1559975838	0.95371669
856	0.155991612	0.95371669
857	0.1558550618	0.95371669
858	0.1556048509	0.95371669
859	0.1555269088	0.95371669
860	0.1554477339	0.95371669
861	0.1554242805	0.95371669
862	0.1552423846	0.95371669
863	0.1552401645	0.95371669
864	0.1551093823	0.95371669
865	0.1547799021	0.9551192146
866	0.1545617263	0.9551192146
867	0.1543720811	0.9551192146
868	0.1543531057	0.9551192146
869	0.1541134147	0.9551192146
870	0.1539779907	0.9551192146
871	0.1538177533	0.9551192146
872	0.153532971	0.9565217391
873	0.1535141781	0.9565217391
874	0.1534546997	0.9565217391
875	0.1534178824	0.9565217391
876	0.153232865	0.9565217391
877	0.1531559233	0.9565217391
878	0.1529613727	0.9565217391
879	0.1529007626	0.9565217391
880	0.1527190788	0.9565217391
881	0.1526655877	0.9565217391
882	0.1523500082	0.9565217391
883	0.1521457174	0.9565217391
884	0.1520820375	0.9565217391
885	0.1519524395	0.9565217391
